"X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14"
131.2482040309737,106.8900192075727,131.24792439756968,106.89058598803962,131.2276359536728,106.93081758029685,130.59324456464108,106.27431190564609,131.2077519299517,106.97078013635424,129.86785208007774,105.76159589465568,131.18366817581273,107.02164954701848,126.85613654925875,103.51222174313513,131.1791930403732,107.03440198842158,120.4484390057786,98.45061061500233,131.1856464147145,107.0240366024139,109.93378137460851,90.33072151375205,131.19582281699306,107.00449914598975,94.84761597939644,79.09286111387178
131.8505791943149,107.60219302816918,131.85031338224195,107.6027714543248,131.82970322371966,107.64328855370815,131.19939561083797,106.98733265051324,131.8095292213085,107.6835309897053,130.4805071432409,106.47749890259188,131.78512856750126,107.73470644371872,127.49312634265912,104.23733167371434,131.7806357463095,107.7474761712535,121.12053398300094,99.18463613477013,131.7872110773908,107.73699294520205,110.63922260352567,91.06749185306599,131.7975414980587,107.71730649760347,95.57140598828458,79.82131220999871
132.4503110604361,108.31489548296794,132.45005977205082,108.31548537064674,132.42912432922293,108.35628827629401,131.80292863512608,107.70089800712795,132.40865779574062,108.39681055685429,131.0906243835172,107.19398651714896,132.3839387380595,108.44829097608186,128.1278856647177,104.96317324644446,132.37942908300622,108.46107711787286,121.79084140588604,99.9196066237021,132.3861276695239,108.45047583547395,111.34337124448648,91.80543416911219,132.39661312481832,108.43064066271887,96.29436397462487,80.55111257162504
133.04739954004845,109.02812323837068,133.04716367874832,109.02872426023949,133.02589924661058,109.06981334368983,132.40384365860888,108.41500467691802,133.00513790691537,109.11061522177606,131.69820430007655,107.9110554471222,132.98009887479725,109.16239957771627,128.76041675589985,105.68974319269122,132.97557313741345,109.17520134587315,122.45936600381063,100.65551854956132,132.98239618737296,109.16448186881975,112.04623404027801,92.54454739038437,132.99303757832746,109.144498324701,97.01649895814482,81.28226399270932
133.6418448462608,109.74187273206051,133.64162521408645,109.74248464633715,133.62002826430418,109.78386012729624,133.00214083596245,109.1296492492732,133.59896984483174,109.82494134905805,132.30324740762134,108.62870238751893,133.5736091650243,109.87702868223022,129.39072185667092,106.4170382438204,133.56906799648138,109.88984537284774,123.12611250615139,101.39236838011084,133.5760166271971,109.87900764082953,112.74781773368733,93.28483044537626,133.58681487243442,109.85887606129677,97.73781995857195,82.01476826721003
134.2336473329674,110.45614031241536,134.23344448981723,110.45676305217376,134.21151171461634,110.49842497497112,133.59782063784343,109.84482806526896,134.1901538994887,110.53978530328774,132.90575449410775,109.34692377355013,134.1644697960504,110.59217472323206,130.0188032074963,107.14505513119775,134.15991374716018,110.60500571639011,123.79108564228505,102.13015258311373,134.16698898009267,110.59404975024611,113.44812906750144,94.02628226258159,134.17794538005404,110.57377020524888,98.45833599563377,82.7486271890857
134.8228073541158,111.17092232878241,134.8226216176927,111.17155600098341,134.8003499298597,111.21350423457235,134.19088357689878,110.56053743723699,134.77869036088524,111.25514344905258,133.50572657327615,110.06571581303504,134.7526809551854,111.3078341343301,130.64466305358636,107.87379058344077,134.74811047639997,111.32067889409367,124.45429014158834,102.86886762633304,134.7553132141911,111.30960479808603,114.14717483503253,94.76890171531926,134.7664294936013,111.2891770764743,99.17805608905782,83.48384255229482
135.40932526365353,111.88621513050882,135.4091567094649,111.88686001600017,135.38654324234682,111.92909425395786,134.78133016577544,111.27677367750897,135.36457951902034,111.97101215094007,134.10316466490465,110.78507470648633,135.33824282973913,112.02400334913264,131.2683038780672,108.60324100614547,135.3336582711509,112.03686142355187,125.11573073343794,103.60850997753182,135.34098968770806,112.02566911621234,114.84496217294938,95.5126866157982,135.35226760549105,112.00509299489,99.89698928971444,84.2204162944311
135.99320141552806,112.60201506694176,135.99304987189888,112.60267162527452,135.97009198439034,112.64519138098551,135.36916091712035,111.99353309841655,135.94782166389297,112.68738777353764,134.69806978877142,111.50499665441663,135.9211556070213,112.74067880124804,131.88972849999337,109.33340220108397,135.916557210332,112.7535498267078,125.77541214721059,104.34907610447316,135.9240188742518,112.74223896117309,115.54149833728015,96.25763392101047,135.93546010813824,112.72151428041296,100.61514501459776,84.95834928533947
136.57443616368695,113.31831848742844,136.5743014139779,113.31898721384997,136.55099648830281,113.3617919635132,135.95437634358044,112.71081201229144,136.52841708550213,113.40426668143274,135.29044296465455,112.2254778573386,136.50141947434173,113.4578569242846,132.5089397629475,110.06426990495045,136.49680741525242,113.47074058038925,126.43333911228298,105.09056247492008,136.50440124743054,113.45931058951626,116.23679058224428,97.0037405676741,136.51600739395778,113.43843725296013,101.33253289329141,85.69764115263254
137.15302986207774,114.035121741316,137.15291182938188,114.03580303240392,137.1292570863969,114.07889234939881,136.53697695780264,113.42860673146532,137.1063660738468,114.12164523921288,135.8802852123322,112.9465145157649,137.0790346190102,114.17553415185063,133.12594051051232,110.79583985443908,137.074409376683,114.18842991414243,127.08951635803183,105.83296555663567,137.08213728085246,114.17688025778993,116.93084616206121,97.75100349250712,137.0939098553646,114.1558582324485,102.04916255722364,86.43829150461754
137.7289828646479,114.75242117795163,137.72888161470095,114.75311532945673,137.7048741109852,114.79648888650027,137.11696327243394,114.14691356826984,137.68166891892596,114.8395198114655,136.46759755158251,113.66810283020817,137.65400122833657,114.89370691755445,133.7407335862705,111.52810778624406,137.64936365287022,114.90661401540163,127.74394861383385,106.57628181738296,137.65722744812587,114.89494422254211,117.62367233095038,98.49941963222761,137.6691678847736,114.87377353879502,102.76504363782263,87.18029994960166
138.302295525345,115.4702131466825,138.30221126652526,115.47092035352877,138.2778478943803,115.51457792267543,137.69433580012122,114.8657288350367,138.2543259107386,115.55788676277805,137.05238100218358,114.39023900118109,138.2263195526414,115.61237160241012,134.35332183380473,112.26106943705956,138.2216708020605,115.62528907160112,128.39664060906577,107.32050772492505,138.22967222285894,115.61349874032081,118.31527634313125,99.24898592355358,138.24178187459972,115.59217949191667,103.48018576651661,87.92366609589214
138.8729681981165,116.18849399685578,138.87290128144497,116.18921435314034,138.8481787688948,116.2331558057822,138.26909505351148,115.58504884409759,138.82433733928366,116.27674245773801,137.63463658391356,115.1129192291963,138.79599013208687,116.33152438473643,134.9637080966977,112.99472054357977,138.79133138250032,116.34445127017517,129.04759711597794,108.06563969443799,138.79947207865993,116.33254006767406,119.00566545282324,99.99969930320307,138.8117522172579,116.31107241173042,104.1945985747338,88.6683895517962
139.44100123690995,116.90726007781866,139.44095215605017,116.90799357681183,139.41586706684132,116.95221888367847,138.84124154525162,116.30486990778417,139.39170349456018,116.99608326093283,138.21436531655056,115.83613971476645,139.3630135901206,117.05116139576626,135.5718952185321,113.72905684249886,139.35834595243617,117.06409679855807,129.69682325961278,108.81167324105542,139.36662748913704,117.05206446114988,119.6948469142458,100.75155670789414,139.37907930516297,117.03044861815324,104.9082916939024,89.41446992562102
140.0063949956729,117.62650773891832,140.00636438693104,117.62725427306357,139.98091312053245,117.67176350422213,139.41077578798863,117.02518833842811,139.9564246844451,117.7159055215875,138.79156821987277,116.55989665840418,139.9273905501975,117.77127876674867,136.1778860428906,114.46407407051103,139.92271507011446,117.78422184418409,130.34432432455085,109.55860316434344,139.93113892789856,117.77206817729632,120.38282798161838,101.50455507434482,139.9437635307299,117.75030443110211,105.62127475545063,90.16190682567384
140.56914982835286,118.34623332950191,140.5691384706777,118.3469926904159,140.54331726693874,118.39178601095584,139.9776982943694,117.7460004483611,140.51850146078897,118.43620540886069,139.36624631365825,117.28418626062219,140.4891216357725,118.49187262893273,136.78168341335592,115.19976796431045,140.4844392937817,118.50482259448752,130.99010559504083,110.30642424601946,140.49300686855264,118.49254747266139,121.0696159091604,102.25869133927317,140.50580528637366,118.47063617049398,106.3335573908067,90.91069986026187
141.12926611046973,119.06643317291423,141.12927490388032,119.06720507738919,141.10308002907868,119.1122826055457,140.54200958379252,118.46730254364319,141.0779345420325,119.15697899127272,139.9384006176852,118.0090047219331,141.04820747030055,119.2129391135675,137.38329017351072,115.9361342605913,141.0435191816843,119.22589523690263,131.63417235533132,111.05513126780095,141.05223178470754,119.2134986037931,121.75521796125084,103.01396243450262,141.0652049645091,119.19144015624583,107.04514923139882,91.66084863769231
141.68674449730398,119.7871033956863,141.68677418312902,119.78788768250377,141.66020215850023,119.83324934443866,141.10371038067763,119.18909076330368,141.63472464888062,119.87822233801867,140.5080322461401,118.73434815016081,141.60464867723655,119.93447435190204,137.9827091669377,116.67316869604778,141.59995529206878,119.94743595886371,132.27652988967102,111.80471901140534,141.60881414997152,119.9349178272395,122.4396416207329,103.77036455919632,141.62196295755112,119.91271270827463,107.75605990865522,92.41235276627239
142.24158579843058,120.50824003760552,142.2416368050139,120.50903675427998,142.2146844188828,120.55468228096167,141.66280163436676,119.91136108375674,142.18887250203835,120.59993151829359,141.07514263638112,119.46021233697951,142.15844588003546,120.6564744751854,138.57994323721954,117.41086700737404,142.15374818318156,120.66944094780501,132.9171834823086,112.55518225855008,142.16275443795274,120.65680139954861,123.12289452141124,104.52789257654426,142.1760797101801,120.63445010161732,108.46629914382383,93.16521177305508
142.79379082420195,121.22983913817463,142.7938632661252,121.23064854123818,142.76652757390596,121.27657746844173,142.21928430432706,120.63410947691793,142.74037882221066,121.32210260129249,141.6397332919876,120.18659300963391,142.7095997021522,121.37893561466667,139.17499530021576,118.1492248281088,142.70489841326912,121.39190639116084,133.5561384174927,113.30651579095259,142.71405312225951,121.37914557726845,123.80498429094943,105.2865412152916,142.72755599301843,121.3566483769657,109.17587700023742,93.91942362511219
143.34336038497042,121.95189673689637,143.34345415702768,121.95271923692721,143.3157323872492,121.9989309602058,142.77315935002565,121.3573319147028,143.28924433010252,122.04473165621042,142.2018057165372,120.91348589537044,143.25811076704167,122.1018539015949,139.76786864929878,118.8882371429334,143.25340654057794,122.11482847636547,134.19339997947196,114.05871439033032,143.26271067715027,122.10194661625125,124.48591855701109,106.04630520418355,143.27639268653616,122.0793035245316,109.88480354168613,94.67498514669265
143.89029529108842,122.6744088732735,143.89041032903845,122.67524486079792,143.862299622592,122.72173880958081,143.32442773092976,122.08102436902692,143.83546974641888,122.76781475224244,142.76136141360752,121.64088672143556,143.80397969815886,122.82522546721913,140.35856669860874,119.62789868530508,143.79927312335442,122.83820339085318,134.8289734524951,114.81177283840073,143.80872773286367,122.82520064662837,125.1657049472598,106.80717927196531,143.82259067019805,122.8024115364214,110.59308882725995,95.4318931435674
144.4345963529083,123.39737158680877,144.43473266460245,123.39822140243741,144.40623004361382,123.44499706989377,143.87309040650646,122.80518281180585,144.37905579186477,123.49134795858357,143.31840188677626,122.36879121507572,144.34720711895866,123.54904644278845,140.94709286226635,120.36820418814885,144.34249871984508,123.56202732205824,135.4628641208107,115.56568591688125,144.3521052194177,123.54890360847864,125.84435108935912,107.56915814738207,144.36615082346893,123.52596840474152,111.3007429160488,96.19014442150737
144.97626438078248,124.12078091700491,144.97642204614016,124.12164485144325,144.94752441399422,124.16870179447164,144.41914833622297,123.52980321495512,144.92000318714517,124.21532734442889,143.87292863962102,123.09719510353735,144.887793652896,124.2733129595519,141.5334505543922,121.10914838438978,144.88308390477852,124.28629644246313,136.0950772686675,116.32044840748931,144.8928440934581,124.2730514389555,126.52186461097268,108.332236559179,144.9070740258136,124.24997012159831,112.0077758671427,96.94973578628347
145.51530018506335,124.84463290336468,145.51547935607206,124.84551119741293,145.48618349741264,124.89284903664138,144.9626024795464,124.25488155039032,145.45831265296502,124.9397489789734,144.42494317571945,123.82609411406689,145.4257399257214,124.99802114656381,142.11764318910704,121.8507260069529,145.42102951417135,125.01100673156351,136.7256181803141,117.07605509194237,145.43094531163058,124.99764007521247,127.19825313976405,109.09640923610131,145.44536115669686,124.97441267909818,112.71419773963156,97.71066404366664
146.05170457610325,125.56892358539083,146.05190547681866,125.56981642994401,146.02220805754862,125.61743484972996,145.50345379594395,124.98041379002699,145.9939849100293,125.66460893141216,144.97444699864917,124.55548397391081,145.96104671650355,125.723167018781,142.6996741805315,122.59293178876327,145.9563365714877,125.73615407002099,137.35449220886616,117.83250060903013,145.96640983058083,125.72266545440304,127.87352430339682,109.86167090689419,145.98101309558353,125.6992920693475,113.42001859260536,98.47292599942782
146.5854783642546,126.29364900258611,146.5857012908004,126.29455653863404,146.55559885808165,126.34245528706434,146.04170324488274,125.7063959057807,146.527020679043,126.38990327094022,145.52144161198783,125.28536041031555,146.49371503311184,126.44874645348631,143.27954694278628,123.33576046274592,146.48900610186226,126.46173434242868,137.9817050318591,118.58977850507983,146.49923860695463,126.44812351368067,128.54768572953458,110.62801630030282,146.5140307219384,126.42460428445268,114.12524848515406,99.2365184593379
147.1166223598698,127.01880519445325,147.11686768043776,127.01972751308053,147.0863566626912,127.06790640197148,146.57735178582993,126.43282386956699,147.05742068071112,127.11562806675262,146.06592851931308,126.01571915052754,147.02374589991587,127.174755324053,143.85726488999205,124.07920676182592,147.0190391304298,127.18774343337968,138.6072624089061,119.34788182722106,147.02943259739766,127.17401019019887,129.2207450459002,111.39544014511655,147.04441491522627,127.1503453165201,114.82989747636763,100.00143822916783
147.6451373733012,127.744388200495,147.6454055281513,127.74532534288103,147.6144822350568,127.79378424777838,147.1104003782527,127.15969365330143,147.5851857129854,127.84177932816834,146.60790922420253,126.74655592179325,147.55114034128522,127.9011895038543,144.43283143626948,124.82326541892827,147.546436682325,127.9141772274671,139.2311700990063,120.10680362020169,147.55699275855562,127.90032142111112,129.8927099871686,112.16393680938307,147.57216655491195,127.87651115765614,115.53397562533603,100.76768211468854
148.17102421490122,128.47039406021412,148.17131571636136,128.4713460176331,148.13997635796866,128.52008486171454,147.6408499816182,127.88700122889958,148.11031683386915,128.56835289873473,147.14738523023382,127.47786645135909,148.07589938158952,128.62804486626345,145.00624999573924,125.56793116697806,148.07119978268264,128.64103160928408,139.85343386115866,120.8665369287696,148.08192004707428,128.62705314357092,130.56358842135057,112.93349910091472,148.09728652046024,128.60309779996717,116.23749299114921,101.53524692167095
148.69428369502222,129.19681881311334,148.69459912748854,129.1977855269342,148.6628400410202,129.24680412451187,148.16870158211228,128.61474254454626,148.6328151510934,129.29534460306223,147.6843580526017,128.2096464537219,148.5980240451984,129.35531728465372,145.57752398252202,126.31319873890031,148.59332945663738,129.36830246342367,140.47405945436225,121.6270747976727,148.60421541959934,129.35420129473172,131.233388187789,113.70411941567266,148.61977569133595,129.33010123555962,116.94045970652759,102.30412936007642
149.2149166287586,129.9236584941125,149.2152566439533,129.92463986038197,149.18307443372996,129.9739378453884,148.6939564151588,129.34291335894304,149.1526817723718,130.02275026578374,148.21882943515658,128.9418914165171,149.11751535648142,130.08300263239832,146.14665681073845,127.05906286762009,149.11282672932396,130.09598567447904,141.09305263761607,122.38841027165887,149.12387983277654,130.08176181174701,131.90211712582663,114.47579014961806,149.13963494700388,130.05751745653984,117.64288609313174,103.0743244246378
149.7329240250964,130.65090899241073,149.73328914946384,130.65190500693376,149.70068068687803,130.7014818349909,149.216615845688,130.0715093524694,149.6699178054181,130.75056571153215,148.75080132630603,129.6745966416383,149.6343743398082,130.8110967828705,146.7136519032928,127.80551827144775,149.62969262587708,130.82407712704327,141.71041916991916,123.150536395476,149.64091424325156,130.80973063177035,132.56978307480634,115.2485036987121,149.6568651669288,130.78534245501422,118.34478233320178,103.84582577965685
150.24830711650742,131.37856607703972,150.24869767668412,131.37957687279138,150.21565995124442,131.42943190396602,149.73668123923974,130.80052620636573,150.1845243579459,131.47878676494034,149.28027568124259,130.4077574264724,150.14860201954835,131.5395956094435,147.27851292976533,128.5525592349034,150.14392817143153,131.55257270570948,142.3261648102706,123.91344621387199,150.15531960767012,131.53810369195514,133.23639387407093,116.02225245891593,150.1714672305756,131.51357222308917,119.04615859797539,104.61862706058206
150.761067143279,132.10662552206227,150.76148345760274,132.1076512389247,150.72801337760907,132.1577838629606,150.25415396135395,131.52995960187224,150.69650253766892,132.20740925064118,149.80725445515867,131.1413690684064,150.66019942007148,132.26849498549052,147.8412438308267,129.3001795493194,150.65553439112193,132.28146829507077,142.94029531766935,124.67713277159471,150.66709688267798,132.2668769294549,133.9019573629632,116.79702882619073,150.68344207845686,132.24220270237186,119.74702505869027,105.39272190286192
151.27120534569838,132.83508310154116,151.2716477238346,132.83612388169163,151.2377421167521,132.88653352262133,150.76903537757045,132.2598052202293,151.2058534523008,132.9364289932676,150.33173960324675,131.87542686482726,151.16916756574722,132.99779078438488,148.40184856072582,130.048372979566,151.1645123100831,133.01075977972025,143.55281645111447,125.44158911339208,151.17624702492085,132.99604628142313,134.56648138082596,117.57282519649766,151.19279094380448,132.9712296449736,120.4473918865841,106.16810394194496
151.77872296405286,133.56393458953914,151.77919170699457,133.56499057745017,151.7448473194534,133.615676693595,151.2813268534292,132.99005874267718,151.71257820955526,133.66584181745247,150.8537330806993,132.60992611312201,151.67550748094513,133.72747887949976,148.9603310737117,130.79713329051353,151.6708629534497,133.74044304425104,144.16373396960503,126.20680828401197,151.68277099105688,133.72560768499798,135.22997376700206,118.34963396579789,151.6995151356194,133.70064878207177,121.14726925289456,106.94476681327963
152.2836212386297,134.29317576011908,152.28411663869753,134.2942471025583,152.24933013649309,134.3452091865283,151.79102975447003,133.72071585045623,152.21667791714594,134.3956435478287,151.37323684270876,133.34486211067764,152.1792201900348,134.45755514420838,149.5166953240333,131.54645424703227,152.17458734635645,134.47051397325623,144.77305363214,126.97278332820227,152.18666984514556,134.45555699229985,135.89244236083425,119.1274475300526,152.20361596234048,134.43045584579497,121.84666732885937,107.72270415231445
152.7859014097162,135.02280238734372,152.78642375055836,135.02388923337398,152.75119171865114,135.07512681206802,152.29814544623287,134.4517722248067,152.71815368278655,135.12583000902916,151.89025284446765,134.08023015488106,152.68030673224396,135.18801543959339,150.07094526593954,132.29632961399253,152.6756865139381,135.20096845132895,145.38078129701867,127.73950700157016,152.687944931675,135.18588989146232,136.5538950016654,119.90625828522295,152.70509473240665,135.16064656827177,122.54559628571619,108.5019095944979
153.2855647175996,135.75281024527587,153.28611427419196,135.75391274625514,153.25043321670756,135.80542538086087,152.80267529425757,135.18322354696892,153.21700661419075,135.85639702568676,152.4047830411684,134.8160255431193,153.1787683501854,135.9188554936735,150.62308485367947,133.0467531562646,153.1741615096946,135.9318023388533,145.9869230816229,128.50697093926928,153.18659763178331,135.916602068982,137.2143395666107,120.68605849886643,153.20395275425682,135.89121668163077,123.2440662947027,109.2823767752785
153.78261240256725,136.48319510797833,153.78318944121315,136.4843134175598,153.74705578144236,136.5361007035536,153.30462066408404,135.9150654981832,153.71323781907222,136.58734042243438,152.9168293880035,135.55224357277933,153.67460642547536,136.6500709701895,151.17311804150202,133.79771863871878,153.6700136459274,136.66301132566804,146.59148513102826,129.27516650635985,153.68262932660866,136.6476892113555,137.87378401915416,121.4668390732019,153.70019133632988,136.6221619180005,123.94208752705664,110.06409933010471
154.27704570490636,137.21395274951385,154.27765048323687,137.2150870236459,154.24106056363556,137.26714859079297,153.80398292125216,136.64729375968983,154.2068484114946,137.3186560183424,153.4263938401654,136.28887954124815,154.16782234160522,137.38165753447421,151.72104878365616,134.5492198262253,154.1632443591567,137.39459105669673,147.1944735903052,130.0440850679043,154.1760413972892,137.37914700507946,138.53223623400567,122.24859008670646,154.19381178706473,137.35347800950956,124.63967015401565,110.84707089442503
154.76886586490423,137.94507894394528,154.76949863187798,137.9462293408714,154.73244871406717,137.9985648532257,154.3007634313018,137.37990401272913,154.69783967181945,138.05033952190786,153.93347835284655,137.02592874591272,154.65841748206626,138.11361085186047,152.26688103439082,135.30125048365457,154.65385508539353,138.12653717994198,147.79589460452414,130.813717988965,154.66683522496308,138.11097113665048,139.18970407921725,123.03130160649191,154.68481541490027,138.08516068828652,125.33682440574401,111.63128499588818
155.25807412284814,138.67656946533538,155.25873511875133,138.6777361455943,155.22122142947796,138.73034526670338,154.79496355977287,138.1128919385414,155.1862130487484,138.78238656052545,154.43808488123943,137.76338648416,155.14639323034987,138.84592658768113,152.81061874795503,136.0538043758768,155.141847260649,138.85884534340641,148.39575431875562,131.58405663460442,155.1550121907684,138.84315729256517,139.84619542284102,123.81496369967002,155.17320352827545,138.8172056864599,126.03356052940251,112.41673337214311
155.74467171902538,139.40842008774692,155.74536117547186,139.40960321417253,155.70738013957057,139.4624854695292,155.28658473636798,138.84625316502462,155.67196999734614,139.51479276257766,154.9402154566542,138.50124797164315,155.63175096994735,139.57860040726902,153.35226587859776,136.80687526776234,155.62722232093418,139.59151119509266,148.99405887807006,132.35509236988491,155.64057367584334,139.57570115932015,140.50171813292903,124.5995664333526,155.6589774356291,139.54960873615838,126.72988844297304,113.20340633427239
156.22865989372323,140.14062658524276,156.22937804125706,140.14182631827885,156.19092634239797,140.1949810783677,155.7756286395993,139.57998315482138,156.15511197267736,140.24755375644702,155.43987239342246,139.2395081705746,156.11449208435008,140.31162797595704,153.89182638056792,137.56045692418144,156.10998170226014,140.32453038300335,149.590814427538,133.12681655986896,156.12352106132604,140.30859842341204,141.1562800775333,125.38509987465146,156.1421384454002,140.28236556951043,127.42581804214419,113.99129415625757
156.71003988722893,140.8731847318856,156.71078714492745,140.87440111969696,156.67186153578638,140.92782771037284,156.2620970046352,140.31407734851257,156.63564042980678,140.98066517051606,155.9370580699944,139.97816200148083,156.59461795704937,141.04500495907797,154.4293042977501,138.31454293394202,156.590126840638,141.05789855514107,150.1860271122298,133.8992205696189,156.60385572835463,141.04184477133742,141.80988912470593,126.17155409067836,156.62268786602763,141.01547191864466,128.12135922260455,114.78038711208026
157.18881297975426,141.60609027015605,157.18959004388205,141.60732321604758,157.150187217562,141.6610209826986,156.7459915665934,141.04853118676894,157.1135568237991,141.71412263316728,156.43177486481414,140.71720438490289,157.07212997153655,141.7787270219647,154.96470401385412,139.06912629689785,157.06765917207875,141.79161135950847,150.77970307721603,134.6722957641972,157.08157905806726,141.77543588959296,142.462553142499,126.95891914854512,157.10062700595026,141.74892351568963,128.81652188004273,115.57067547572204
157.66498070883384,142.33933878638453,157.66578828622727,142.34058821250187,157.6259048855511,142.394556512499,157.22731406059162,141.7833401102612,157.588862609719,142.4479217727832,156.92402515632585,141.4566302413819,157.54702951130298,142.51278982995004,155.49802999169674,139.82419989965678,157.54258013259354,142.52566444410814,151.37184846756708,135.44603350866626,157.55669243160207,142.5093674646752,143.1142799989645,127.74718511536352,157.575957173607,142.48271609277393,129.51131591014732,116.3621495211645
158.13854469626685,143.0729258488505,158.13938342006938,143.07419171423106,158.09901603757982,143.12842991692807,157.7060662217475,142.51849955966006,158.06155924263123,143.18205821774632,157.4138113229737,142.19643449145897,158.01931795984,143.24718904836686,156.02928669408936,140.57975662884883,158.01489115819342,143.26005345694276,151.96246942835347,136.22042516808847,158.02919723009722,143.2436351830808,143.76507756215454,128.53634205824537,158.0486796774368,143.21684538202612,130.20575120860693,117.15479952238924
158.60950656249193,143.80684702828435,158.61037699351476,143.8081293264064,158.56952217147443,143.86263681313977,158.18224978517873,143.25400497563624,158.53164817760046,143.91652759643915,157.90113574320176,142.9366120556752,158.48899670063895,143.981920342548,156.55847858384334,141.33578937110414,158.4845936848895,143.99477404601487,152.55157210573387,136.99546210490547,158.49909483469082,143.9782347313064,144.4149537096514,129.3263800183347,158.51879589515423,143.95130706202892,130.8998376711101,117.94861575337784
159.0778679279477,144.54109789541636,159.07877055466972,144.54239665419908,159.03742478506112,144.5971728182881,158.65586648600302,143.98985179886043,158.9991308696914,144.65132553724425,158.38600079545424,143.67715785457167,158.95606711719114,144.7169793778263,157.08561012377004,142.0922910130527,158.9516891486928,144.72982185932713,153.1391627704121,137.77113520561784,158.96638662652103,144.71316179584858,145.06391636161604,130.11728810568167,158.98630746214425,144.68609667022443,131.5935851933455,118.74358848811188
159.54363041307275,145.27567402097685,159.54456565164057,145.27698930278032,159.50272537616613,145.33203354952707,159.126918059338,144.72603547000335,159.46400877396877,145.38644766854406,158.86840885817526,144.41806680868947,159.4205306353234,145.45236178910767,157.6106857766808,142.8492544413246,159.41617898561444,145.4651925448822,153.72524785646112,138.54743443456007,159.431073986726,145.44841206320396,145.71197325736955,130.9090542905729,159.4512160647709,145.42120974184223,132.28700367100163,119.53970800057297
160.00679563830573,146.01057097569617,160.00776383253367,146.01190287732135,159.96542544261564,146.0672146240107,159.59540624030146,145.46255142973575,159.92628334549724,146.12188961872118,159.34836230980898,145.15933383856972,159.8823888966681,146.1880630952241,158.13371000538703,143.6066725425499,159.87806463166547,146.2008817506826,154.30983379647722,139.3243496625245,159.89315836728596,146.18398116582756,146.3591320961109,131.70166647642702,159.9135233892353,146.15664181236414,132.98010299976718,120.3369645647427
160.46736522408526,146.7457843303046,160.46836664545535,146.74713298299335,160.42552648223588,146.80271165889297,160.06133276401098,146.1993951187283,160.38595603934152,146.8576470161581,159.82586352879952,145.9009538647535,160.34164360662447,146.9240787995289,158.65468727270004,144.3645382033586,160.33734752285702,146.93688512473105,154.8929270230568,140.10187076030343,160.3526414745494,146.9198646022201,147.00540057703898,132.49511256666256,160.37323112173848,146.89238841727186,133.67289306667837,121.13534815298799
160.92534079084996,147.48130965553247,160.92637563851193,147.48267522496758,160.8830299928531,147.53852027132785,160.5246993655843,146.93656197765173,160.8430282571476,147.59371549908647,160.30091489359106,146.64292180778193,160.79829647038468,147.66040440584868,159.17362204143123,145.12284431038083,160.79402913804904,147.67319828170295,155.47453396879624,140.87998759868915,160.80952506290924,147.65605787179243,147.65078639935268,133.28938046469816,160.8303409484815,147.62844509204717,134.3653834627439,121.93484650858312
161.38072395903845,148.21714252211012,161.38179235980974,148.21852520841526,161.33793747213835,148.27463607839962,160.98550778013907,147.67404744717675,161.29750155511528,148.33009061847076,160.77351878262772,147.38523258819606,161.2523491931409,148.39703541800992,159.69051877439196,145.88158375024665,161.24811119948774,148.4098167025798,156.05466106629183,141.65869004847403,161.263810886623,148.39255647416184,148.29529726225098,134.0844580739524,161.28485455566545,148.3648073721718,135.05758346474755,122.73544684302784
161.8335163490893,148.95327850076782,161.8346183574551,148.95467853850755,161.79025046131653,149.01105465693647,161.4437597419683,148.4118469675616,161.74937774959943,149.0667678306164,161.24367752783533,148.12788115264485,161.70380348008536,149.1339673398392,160.20538193439359,146.64074940958605,161.69959550549828,149.1467358586258,156.63331474813992,142.43796798045034,161.71550069994805,149.12935590894566,148.93894086493273,134.88033329784383,161.73677362949135,149.10147079312756,135.74950233632106,123.53713642368257
162.28371958144123,149.68971316223596,162.2848551999601,149.69113080760525,162.23997072534667,149.7477714842998,161.89945705005343,149.14995591848302,162.19865866129015,149.803742590481,161.71139336471666,148.87086246525203,162.1526610364102,149.871195675163,160.71821598424748,147.40033417502917,162.14848385383877,149.88395122244427,157.21050144693692,143.2178112654104,162.16459625714188,149.86645167576114,149.58172490659686,135.6769940397911,162.18609985616033,149.83843089039615,136.44114934109612,124.33990251790767
162.7313352765328,150.42644207724484,162.73250466641758,150.42787749389836,162.68710008954847,150.48478202353527,162.3526017475225,149.8883695561447,162.64534611087743,150.54101035302216,162.17666907814606,149.6141711211958,162.59892356730762,150.60871592780785,161.2290254023663,148.16033089445165,162.59477804226742,150.62145826663863,157.78622759527912,143.99820977414655,162.61109931246196,150.60383927422555,150.2236570864423,136.47442820321277,162.63283492187338,150.57568319945935,137.13253374270445,125.14373239306357
163.17636505480263,151.16346081652475,163.17756860065958,151.16491406312505,163.13164037924162,151.22208173768863,162.80319592478676,150.62708312175187,163.08944191905124,151.27856657319748,162.63950753649496,150.35780166396856,163.04259277796982,151.34652360160032,161.73781491875874,148.9207319634373,163.03847986854237,151.35925246381217,158.36049962576288,144.77915337745108,163.05501162016571,151.3415142039562,150.86474510366796,137.27262369152743,163.07698051283162,151.31322325579887,137.82366480477776,125.94861331651065
