"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^(+)","k_\rho^(-)","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
25.771144278606965,"1/2",-1,1,1,-2.464948248647982,-0.29357911309899126,0.33109590664031824,2.482369546252279,-3.0230495350571047,-0.1859692179092072,-0.502689471448195,0.028741637762286124,0.047505050608510284,-0.013823552382665062,-0.004246803799800428,-2.283602498877766,-1.6164331813728972,0.,2.458744713978154,0.47175994860729364,2.458744713978155,0.17129152768085917,0.4081065092368839,0.2888755391487572,0.,0.5351944097101533,-0.7560914397720302,3.3140061431904337,0.9433009189470372,-0.467215900623273,3.3140061431904337,1.2372429970768348
25.945273631840795,"1/2",-1,1,1,-2.496626023234423,-0.38131635687041243,0.33603644947541156,2.5255778871197485,-2.9900312460233405,-0.17795860414195835,-0.5050085274051814,0.02800506010021609,0.04454368393894511,-0.012891023970037618,-0.004211237497186177,-2.22234359895635,-1.6668184036698102,0.,2.4485271329434903,0.3928156327070933,2.4485271329434894,0.12916476572393848,0.3999947554293983,0.30000699263346503,0.,0.5601117382894764,-0.7467884525076998,3.314006237739791,0.9601064937188746,-0.44678145987423473,3.314006237739791,1.2372430212960446
26.119402985074625,"1/2",-1,1,1,-2.526953081235273,-0.46944463175128764,0.34084930793673407,2.570188735685483,-2.957911667405814,-0.17045285813962463,-0.5071848710183644,0.02727520560691691,0.041665170145002275,-0.012105836958521087,-0.004171662682993033,-2.1614760325451976,-1.7130114765822901,0.,2.4379970526152728,0.3171123286431856,2.437997052615274,0.08848163454875849,0.39186025870686525,0.3105568187082496,0.,0.5838787762807566,-0.7367376098148682,3.314006308803588,0.9757390349876218,-0.42618079110661866,3.314006308803588,1.2372429643061555
26.29353233830846,"1/2",-1,1,1,-2.55601631087097,-0.5579407539027617,0.3455356997409347,2.616202833555538,-2.926678488177078,-0.16343773791846566,-0.5092406359111423,0.026552710602273738,0.038937447963874765,-0.011541666813373775,-0.004125577289750864,-2.1012080193635865,-1.7552141019062242,0.,2.4271923292256954,0.24465464528339953,2.427192329225695,0.04923088242205763,0.3837324809855664,0.32054544613309044,0.,0.6064891328973234,-0.7260423832720603,3.3140062871128015,0.9902216138828899,-0.40549693713896984,3.3140062871128015,1.237243065494582
26.46766169154229,"1/2",-1,1,1,-2.583898910117215,-0.6467868383248403,0.350097000030705,2.6636191154020454,-2.896318203725062,-0.15689184589656444,-0.5112052080056383,0.0258384649430605,0.03626369091759748,-0.011046261223729694,-0.004077331637786199,-2.0417195914789494,-1.7936319675424945,0.,2.416146715338914,0.1754244412139252,2.416146715338915,0.011397486245275043,0.3756377701559661,0.3299943418185432,0.,0.6279451709957982,-0.7147999038806968,3.3140063267658935,1.0035829411517643,-0.3848055620621536,3.3140063267658935,1.2372429595958692
26.64179104477612,"1/2",-1,1,1,-2.610681144793012,-0.7359686384075246,0.35453469917809277,2.7124354142536142,-2.8668166979935656,-0.1507932378582803,-0.5131028576805612,0.025133278413664237,0.03378317855069435,-0.010749600756812088,-0.004022239356993779,-1.9831703305570352,-1.8284720699655284,0.,2.4048954140321435,0.10938818910201831,2.404895414032142,-0.025040127678837263,0.36759997944898376,0.3389251467641591,0.,0.6482567952807732,-0.7031026965629573,3.314006388929392,1.0158567747297569,-0.36417754979879824,3.314006388929392,1.2372431313334435
26.81592039800995,"1/2",-1,1,1,-2.6364390234871653,-0.8254763951051589,0.358850440465818,2.7626476437363063,-2.838158724999313,-0.14512545199362678,-0.5149500059913777,0.02443772515664296,0.031356653548229564,-0.010502847590007042,-0.00396533060352817,-1.9256929134071354,-1.859940749920484,0.,2.393468144410222,0.046493800679097586,2.393468144410221,-0.06010551170832978,0.35963996847374735,0.3473601777351601,0.,0.6674405573492895,-0.6910357501780549,3.314006330225474,1.0270805258230369,-0.34367557244289476,3.314006330225474,1.2372429822220299
26.99004975124378,"1/2",-1,1,1,-2.6612456192815834,-0.9153029693702504,0.3630459637217578,2.814250836702979,-2.8103286307429935,-0.1398613604575479,-0.5167691118982706,0.023752662008580974,0.029105197809019698,-0.010390883112019907,-0.003903108982783774,-1.8694031780862062,-1.8882423739871323,0.,2.381896731709709,-0.013321323173646649,2.3818967317097086,-0.09382776187154877,0.35177640702827834,0.35532148747053705,0.,0.6855187724044183,-0.6786792783728236,3.314006466062626,1.0372951794326966,-0.32335779090228656,3.314006466062626,1.2372431152083307
27.16417910447761,"1/2",-1,1,1,-2.6851696649099654,-1.0054446456563908,0.3671231422626234,2.8672382295218863,-2.7833098590298535,-0.13498684633041655,-0.5185705127567071,0.023078506726410843,0.02693402292768724,-0.010332318252003979,-0.003838625017317079,-1.814393748905602,-1.9135769858789031,0.,2.370207930158652,-0.0701331394438538,2.370207930158652,-0.12623731070852678,0.34402531314034107,0.36283134362771124,0.,0.7025183960173026,-0.6661059343998859,3.314006394002313,1.0465437091576437,-0.3032745907721746,3.314006394002313,1.2372430185467005
27.33830845771144,"1/2",-1,1,1,-2.708276731900142,-1.0958997644889579,0.3710839372368166,2.92160215470188,-2.757085495322695,-0.13047306348040016,-0.5203718704260747,0.022416034319780228,0.024909997235358264,-0.010357561264732676,-0.0037703437674117633,-1.7607420236168105,-1.9361401242678202,0.,2.3584293119971353,-0.12402518637756943,2.3584293119971367,-0.15736825108889715,0.3364006863848352,0.3699115815972943,0.,0.7184705003554821,-0.653383082582046,3.314006479245313,1.0548711867403173,-0.2834715009847517,3.314006479245313,1.2372430816688094
27.512437810945272,"1/2",-1,1,1,-2.7306283871663055,-1.186668998708456,0.37493041445219727,2.9773334884245313,-2.731638029049971,-0.1263075053795726,-0.5221797994753063,0.02176555557743392,0.022989154450162155,-0.010432207541577905,-0.003699634105022798,-1.7085071923860145,-1.9561208091632796,0.,2.346585019223557,-0.17508926753733123,2.346585019223558,-0.18725590641214954,0.32891432334639564,0.3765838125803905,0.,0.7334091856981559,-0.6405713097358483,3.314006490953067,1.0623235090445515,-0.26398749715545783,3.314006490953067,1.2372430559075878
27.686567164179106,"1/2",-1,1,1,-2.75228282185113,-1.2777546041552577,0.37866471815146,3.0344221130055025,-2.706949636466608,-0.12246150725157909,-0.5240069838282466,0.021127714310812343,0.021184881191362446,-0.010554309883621604,-0.0036264284430305607,-1.657734670518602,-1.9737014314341725,0.,2.33469849752752,-0.22342223927294835,2.334698497527519,-0.21593762429037608,0.32157619250733555,0.3828691061087131,0.,0.7473710962491541,-0.6277256317818299,3.314006437476316,1.0689472887564897,-0.24485652567311683,3.314006437476316,1.2372430390600986
27.860696517412936,"1/2",-1,1,1,-2.7732946986757856,-1.3691603073631289,0.3822890691897662,3.0928568400367182,-2.6830021659849814,-0.11892349182675713,-0.5258576389702256,0.02050274414601662,0.01950215487750513,-0.010716702594666413,-0.0035509016696818976,-1.6084562477799091,-1.9890569363017971,0.,2.3227913100576654,-0.26912532777809606,2.3227913100576654,-0.24345173697934622,0.3143944710701519,0.38878800979520894,0.,0.7603947247442621,-0.6148952417962454,3.314006606219588,1.074789195814414,-0.2261072320010365,3.314006606219588,1.237243087399647
28.034825870646767,"1/2",-1,1,1,-2.7937151753804024,-1.4608909663529637,0.3858057542794806,3.1526253974620024,-2.659777219807914,-0.11566660666520245,-0.5277398864100448,0.019891130073473703,0.017905497549494515,-0.010902253714114013,-0.0034739228206681783,-1.5606916123611998,-2.002353956880237,0.,2.3108830673174356,-0.31230243880416064,2.3108830673174356,-0.26983738746954167,0.30737573919480693,0.3943604378667389,0.,0.7725196786686824,-0.6021238047046714,3.3140063580579957,1.0798954178634894,-0.2077633668379325,3.3140063580579957,1.2372429958915947
