"t","\alpha","\chi","v_F","\rho_t","x","y","z","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
-20.817482793017454,"1/2",1,1,1,12.759531029705283,-24.212300740576243,-0.3145953525634226,-0.43599476896902173,1.107014806210048,0.001139110759695918,-0.0014606603330424809,0.003698527853697789,0.0001296351543574041,-0.20620156724228203,0.557538904638153,0.,-0.17343946156849502,0.46895495857366787,0.,0.1753991482724642,0.06487005474571601,2.121320594750121,0.0019596867039691768,0.5338250133193839,2.121320594750121,0.7071067888919703
-20.492704613466334,"1/2",1,1,1,12.617851848062632,-23.852570021878492,-0.3142184297768299,-0.43647431778320656,1.1082289691885507,0.0011823907272935515,-0.0014924248455717337,0.0037783474719840357,0.00013688501431557322,-0.20572811176197628,0.5570254518040503,0.,-0.17322940834155093,0.4690325917093995,0.,0.17502766281159793,0.06464356423880036,2.1213204351922745,0.0017982544700470005,0.5336761559481998,2.1213204351922745,0.7071067926202093
-20.167926433915213,"1/2",1,1,1,12.47601524415496,-23.49244075981768,-0.3138270682403968,-0.43696418301794504,1.109469055837373,0.0012280252912104002,-0.0015241893581009864,0.003858167090270282,0.00014413487427374232,-0.20524170566533576,0.5565037411438868,0.,-0.1730115131968779,0.469113010159947,0.,0.17464593754799868,0.06441040276961076,2.1213205461535605,0.0016344243511207668,0.5335234129295577,2.1213205461535605,0.7071067892106406
-19.84314825436409,"1/2",1,1,1,12.334017866153214,-23.1319045316499,-0.313420503020355,-0.43746441062539493,1.1107351824080962,0.0012760282181279658,-0.0015570251399329195,0.003940659651806001,0.00015180967659637532,-0.2047417830226975,0.555973573375374,0.,-0.17278536672501751,0.4691963523363126,0.,0.174253517033334,0.06417027262425823,2.121320608600091,0.0014681503083164849,0.5333666249605709,2.121320608600091,0.7071067872984022
-19.518370074812964,"1/2",1,1,1,12.191856224695398,-22.770952573111686,-0.3129979100381454,-0.43797590277586246,1.1120295797145978,0.00132681387547269,-0.0015927686742601686,0.004030302611057156,0.00016093089861662086,-0.20422773919843737,0.5554347430038133,0.,-0.17255052855358144,0.4692827666725891,0.,0.173849913722768,0.06392285554092633,2.1213203655016906,0.0012993851691865677,0.5332056222135154,2.1213203655016906,0.7071067928115633
-19.193591895261843,"1/2",1,1,1,12.049526576618623,-22.409575494764166,-0.31255834192539766,-0.4384990036463395,1.1133530910982148,0.0013805619067004306,-0.0016285122085874172,0.00411994557030831,0.0001700521206368663,-0.20369889153484777,0.5548870362804426,0.,-0.17230649818664992,0.4693724221581984,0.,0.1734345720157131,0.06366778779017344,2.121320402632387,0.0011280738290631864,0.5330402099483719,2.121320402632387,0.707106791197683
-18.868813715710722,"1/2",1,1,1,11.907025151662602,-22.047763840987056,-0.31210083656715853,-0.4390337144752405,1.1147057196390997,0.0014372728284581195,-0.0016648383714885358,0.004211037167920601,0.00017941776542826235,-0.20315454830587393,0.5543302389345852,0.,-0.17205276369798,0.46946549021614686,0.,0.17300693130595693,0.06340470447868647,2.1213205930509407,0.0009541676079769246,0.5328701946948333,2.1213205930509407,0.7071067860395543
-18.544035536159598,"1/2",1,1,1,11.76434807970552,-21.685507910230537,-0.3116243829773167,-0.4395808569232382,1.116089486454693,0.0014973558078289317,-0.001704491727928154,0.004310266926498109,0.0001905761759987929,-0.20259398679063825,0.55376413325838,0.,-0.17178878583226428,0.46956215037231913,0.,0.17256640634161127,0.0631332261285473,2.121320514594488,0.0007776205093469879,0.5326953765008664,2.121320514594488,0.707106787846064
-18.219257356608477,"1/2",1,1,1,11.621491216485039,-21.322797328786297,-0.31112782724740823,-0.4401408779161534,1.1175054809306346,0.0015610627954715242,-0.001744145084367772,0.004409496685075616,0.00020173458656932332,-0.2020163951139889,0.5531884941229408,0.,-0.1715139550734001,0.4696626057235978,0.,0.1721123342347362,0.06285292208016931,2.121320575402742,0.0005983791613361211,0.5325155278037671,2.121320575402742,0.7071067863471797
-17.894479177057356,"1/2",1,1,1,11.478450356902108,-20.959621574837783,-0.31060998039215554,-0.44071407181616,1.1189544231048716,0.0016285556886020346,-0.0017863721428980149,0.004515009670467877,0.000214346493575502,-0.20142094003950736,0.5526030954889555,0.,-0.1712276398754848,0.4697670649829246,0.,0.17164403665446892,0.06256335423624092,2.121320518164245,0.00041639677898411276,0.5323304192191655,2.121320518164245,0.7071067875585095
-17.56970099750623,"1/2",1,1,1,11.335221067605504,-20.595969569827037,-0.3100695229922165,-0.4413012787793586,1.1204383585651894,0.0017003259579286662,-0.0018296772112189805,0.004623137863759162,0.0002276183540988418,-0.20080670860979966,0.5520077073613792,0.,-0.17092914315340244,0.46987575806892157,0.,0.17116076650956988,0.06226404035227759,2.1213205340187606,0.000231623356167443,0.5321397984211992,2.1213205340187606,0.7071067871089802
-17.24492281795511,"1/2",1,1,1,11.191798777009177,-20.23182989907694,-0.30950505329203276,-0.4419026685263085,1.1219577002961145,0.0017764749418675188,-0.0018747163918489379,0.004735479495738065,0.00024194460081683014,-0.2001727380242374,0.551402098089055,0.,-0.17061772325416596,0.4699889280733801,0.,0.17066173575439167,0.06195447394980371,2.121320540894519,0.00004401250022570413,0.5319434020231838,2.121320540894519,0.7071067868295702
-16.92014463840399,"1/2",1,1,1,11.048178725665089,-19.86719069216497,-0.3089150533425391,-0.4425192370719375,1.1235148590656214,0.0018576340043550033,-0.001922143030672621,0.004853580777085725,0.00025783689681737134,-0.1995179956545155,0.5507860345127576,0.,-0.17029257808199258,0.47010683663417246,0.,0.17014609723183413,0.061634112270411136,2.1213204827104852,-0.00014648085015844803,0.5317409489045836,2.1213204827104852,0.7071067879088847
-16.595366458852865,"1/2",1,1,1,10.904355924813089,-19.50203952484717,-0.3082978564802615,-0.4431512226655857,1.1251104091512285,0.0019439609740736347,-0.0019702082238759614,0.004973238299149433,0.00027411182057405733,-0.1988413604847719,0.5501592833020214,0.,-0.16995282974886655,0.47022976900697466,0.,0.16961292776473008,0.06130236521707414,2.1213205691169135,-0.0003399019841364703,0.5315321342240488,2.1213205691169135,0.707106785983119
-16.270588279301744,"1/2",1,1,1,10.760325252018124,-19.1363636505614,-0.30765170661608576,-0.44379956259069825,1.126746604915665,0.0020360992379151754,-0.0020223009157996036,0.0051025356749371835,0.0002932801388789178,-0.1981416586316165,0.5495216114351661,0.,-0.16959755018723782,0.4703580242437534,0.,0.1690612615804504,0.0609586194297587,2.1213204381554975,-0.0005362886067874217,0.5313166436735121,2.1213204381554975,0.7071067883336437
-15.945810099750622,"1/2",1,1,1,10.616081265171424,-18.770149556394284,-0.3069746213089062,-0.4444648210854617,1.1284247936464302,0.002134462953280825,-0.002074393607723246,0.005231833050724935,0.00031244845718377836,-0.1974175841234977,0.5488727898272843,0.,-0.16922569905625093,0.4704919369967176,0.,0.16849001680399345,0.060602188126029834,2.121320561987704,-0.0007356822522574802,0.5310941251227475,2.121320561987704,0.7071067857279998
-15.6210319201995,"1/2",1,1,1,10.471618411835287,-18.40338346544775,-0.3062645372985635,-0.44514762366335797,1.1301464712605993,0.002239514365609371,-0.0021310078461009695,0.0053718977092004775,0.00033505057078242066,-0.1966677841178952,0.5482125912499362,0.,-0.16883618745421627,0.4706318537943694,0.,0.16789807560040823,0.06023236790440095,2.1213204177112437,-0.0009381118538080435,0.5308642216987703,2.1213204177112437,0.7071067880577617
-15.296253740648378,"1/2",1,1,1,10.32693077766156,-18.036050741441617,-0.3055191115665683,-0.44584904920363594,1.131914185833639,0.0023521151802559045,-0.0021884051221437197,0.0055137755554441606,0.0003583507827331398,-0.19589074541860932,0.5475407982967786,0.,-0.1684277881395594,0.470778164513198,0.,0.1672841782420814,0.059848366504406336,2.121320497807524,-0.0011436098974779985,0.5306265310176044,2.121320497807524,0.7071067862878192
-14.971475561097256,"1/2",1,1,1,10.182012289114601,-17.668136372925233,-0.30473587203326236,-0.44656943339928207,1.1337287329712915,0.0024725353900302413,-0.0022492383586351873,0.005663758674547762,0.00038451811453757586,-0.19508488161858975,0.5468571994888941,0.,-0.16799920102571883,0.4709312778471187,0.,0.16664700556391587,0.0594493615205467,2.121320432853496,-0.0013521954618029575,0.5303806393676654,2.121320432853496,0.7071067869482005
-14.646697381546133,"1/2",1,1,1,10.036856540532817,-17.29962456697412,-0.3039120647019426,-0.44731023770159317,1.135593534270037,0.002602056756360451,-0.0023126709625818603,0.005819779421039003,0.00041308082828069926,-0.19424844763779844,0.5461615981945277,0.,-0.16754898376148755,0.4710916450548585,0.,0.16598509896821168,0.05903444678675051,2.1213203921751576,-0.001563884793275877,0.530126091841609,2.1213203921751576,0.7071067869281737
-14.32191920199501,"1/2",1,1,1,9.8914568466485,-16.93049887881626,-0.30304468341518165,-0.44807173425371066,1.1375092256577766,0.002740925774327339,-0.00237807479968442,0.005980421845754083,0.00044339366833897925,-0.19337955830079107,0.5454538147657743,0.,-0.16707556297592377,0.4712597545476148,0.,0.1652968786132972,0.058602647024230896,2.1213204755979342,-0.0017786843626265703,0.5298624015718457,2.1213204755979342,0.7071067851727182
-13.997141022443888,"1/2",1,1,1,9.745806267003493,-16.560742271282052,-0.3021304846720826,-0.44885550538984575,1.1394794502919567,0.0028906673780080177,-0.0024484263970297863,0.006152318333423274,0.00047872249037363314,-0.19247619719761974,0.5447336858860558,0.,-0.16657723881927902,0.4714361287675616,0.,0.164580652533964,0.0581529267471562,2.1213202746099933,-0.0019965862853150163,0.5295890555147178,2.1213202746099933,0.7071067869403963
-13.672362842892767,"1/2",1,1,1,9.599897425224707,-16.190336711884857,-0.3011657898754529,-0.44966212463646316,1.141505503002164,0.0030518806321551983,-0.0025187869763590117,0.006324388283459074,0.0005138133782054404,-0.1915361109825152,0.5440010861725088,0.,-0.1660520950005153,0.47162135420900936,0.,0.1638345168102479,0.057684124153721594,2.121320497175043,-0.002217578190267383,0.5293054783627309,2.121320497175043,0.7071067833448638
-13.347584663341642,"1/2",1,1,1,9.453722761195774,-15.81926374715916,-0.3001467311828651,-0.4504928806125898,1.1435903276780912,0.0032259213576130217,-0.0025970491754099354,0.006514064588027496,0.0005579379672720511,-0.1905569436494695,0.5432559066429726,0.,-0.1654981046704363,0.471816041853701,0.,0.16305648457467198,0.057195043740585705,2.121320179341213,-0.0024416200957643186,0.5290110855942867,2.121320179341213,0.7071067856734106
-13.022806483790522,"1/2",1,1,1,9.307274158171003,-15.447503673260115,-0.299068820710364,-0.4513490544432519,1.14573675507892,0.003414292786781339,-0.0026753113744608582,0.006703740892595914,0.0006020625563386613,-0.18953600807041898,0.5424981039971838,0.,-0.16491293715455818,0.472020892714567,0.,0.16224426820004617,0.05668431041577024,2.121320403306898,-0.00266866895451201,0.5287052031303372,2.121320403306898,0.7071067819837553
-12.6980283042394,"1/2",1,1,1,9.160543285783728,-15.075036315136092,-0.2979273160333329,-0.45223150138806023,1.1479466832588863,0.0036180144885493127,-0.0027599932173022115,0.006907566406460956,0.0006539992073970839,-0.1884704828980309,0.5417276654023953,0.,-0.1642941152443414,0.4722366395104038,0.,0.16139546937433902,0.056150505121316516,2.121320354006154,-0.002898645870002381,0.5283871446317203,2.121320354006154,0.7071067820638501
-12.373250124688276,"1/2",1,1,1,9.013521286975404,-14.701840341447488,-0.2967168263611108,-0.4531418602471889,1.1502236760340336,0.003839159314160259,-0.0028466335379173447,0.007115580176394245,0.0007085449007139521,-0.18735720668276487,0.5409446570426601,0.,-0.16363883784566255,0.47246410524877014,0.,0.16050738187469762,0.055592035762792695,2.121320441860039,-0.003131455970964925,0.5280561410115628,2.121320441860039,0.7071067812302881
-12.048471945137155,"1/2",1,1,1,8.86619892720781,-14.327893611958418,-0.2954314588652128,-0.4540815208779562,1.1525706777698919,0.004079655777900869,-0.0029398428322993104,0.007337371922186158,0.0007724441489383537,-0.18619275826934195,0.5401492144104525,0.,-0.1629440392298519,0.4727041781912452,0.,0.15957707041817862,0.05500719820564961,2.121320353537873,-0.003366968811673282,0.5277113763968948,2.121320353537873,0.7071067814506212
-11.723693765586034,"1/2",1,1,1,8.718566457271391,-13.953172902458146,-0.29406459496055215,-0.4550517195096761,1.1549902685144011,0.00434129424108384,-0.0030366687225561336,0.007566609096821882,0.0008418241076117159,-0.18497334472184493,0.539341580281578,0.,-0.16220628503244014,0.4729578428316575,0.,0.15860126335088637,0.05439411169412792,2.1213203496048147,-0.0036050216815537717,0.5273519545257854,2.1213203496048147,0.7071067810383551
-11.39891558603491,"1/2",1,1,1,8.570613653873382,-13.5776540156095,-0.29260889602183415,-0.45605439702767064,1.1574863841252736,0.0046271069358555855,-0.003137868737937072,0.007804593576476314,0.0009182245210662786,-0.18369480875327024,0.5385221128174477,0.,-0.16142176829450214,0.47322617501642494,0.,0.157576360914859,0.053750735194236364,2.1213204153105,-0.0038454073796431454,0.5269769102106613,2.1213204153105,0.7071067804829292
-11.07413740648379,"1/2",1,1,1,8.422329781163445,-13.201311725514568,-0.29105620253276054,-0.45709089657380586,1.1600616713589902,0.004939345885473544,-0.003246280514281278,0.008056598868757467,0.0010070518798964284,-0.18235258124594894,0.5376913097911166,0.,-0.16058625731833784,0.4735103525378178,0.,0.15649839076266853,0.053074849819492585,2.121320262546507,-0.004087866555669312,0.5265852023573104,2.121320262546507,0.7071067798638249
-10.749359226932668,"1/2",1,1,1,8.273703486044624,-12.82411961460395,-0.28939728093745654,-0.4581631381785078,1.1627197886918545,0.005281423516553569,-0.0033580681268024553,0.008314936057745179,0.0011021304772256945,-0.18094156118410984,0.5368498667853798,0.,-0.1596949755693787,0.47381168704232657,0.,0.1553628917193247,0.052363995815259815,2.1213203904265856,-0.004332083850053986,0.5261756828575864,2.1213203904265856,0.7071067794395642
-10.424581047381544,"1/2",1,1,1,8.124722883426807,-12.446050275947552,-0.28762190531714943,-0.4592732251366597,1.1654645351046438,0.0056574545575323884,-0.0034779019478260553,0.008587347319683858,0.0012134871637040706,-0.17945616126756705,0.5359986736784259,0.,-0.15874262724927396,0.4741316044032481,0.,0.1541649597708539,0.05161552302467926,2.1213202840568335,-0.004577667478420061,0.5257471274279274,2.1213202840568335,0.7071067779229571
-10.099802867830423,"1/2",1,1,1,7.975375398668974,-12.067075081891971,-0.2857184685818471,-0.46042274481702433,1.1682986487729827,0.006070740539056802,-0.0036035828229262663,0.008869518306084246,0.0013376678541206144,-0.17789012427190867,0.5351389094059006,0.,-0.15772321359767982,0.4744716934574924,0.,0.15289906967401373,0.050826493882804205,2.121320207030149,-0.004824143923666091,0.5252981873402967,2.121320207030149,0.7071067759656507
-9.775024688279299,"1/2",1,1,1,7.825647786499162,-11.687164298311787,-0.28367388758084855,-0.4616143252824429,1.171226319421028,0.0065272417701933184,-0.0037342282767323176,0.00915922150698765,0.0014734891747625897,-0.17623648645993728,0.5342720839704642,0.,-0.1566299772300259,0.4748337079788266,0.,0.15155903908582313,0.04999368924767999,2.1213203786972703,-0.005070938144202758,0.5248273972265066,2.1213203786972703,0.7071067759739451
-9.450246508728178,"1/2",1,1,1,7.6755261303119875,-11.30628715476979,-0.28147350246726166,-0.4628499158947871,1.1742504073604876,0.007031812180640309,-0.0038756433921133507,0.009464133260294286,0.0016368167730039514,-0.174487535751198,0.533400081002829,0.,-0.15545534052967405,0.4752195672537096,0.,0.15013798901618738,0.04911361782477123,2.121320075516541,-0.005317351513486668,0.5243331850784808,2.121320075516541,0.7071067695774862
-9.125468329177057,"1/2",1,1,1,7.524995663417008,-10.924411718154353,-0.2791004534000451,-0.46413194192665164,1.1773740493461873,0.007590903385577028,-0.004021688620843132,0.009774431183196108,0.0018135388961295048,-0.17263452853684758,0.5325253441594542,0.,-0.15419060959552874,0.47563142864255636,0.,0.14862806500191872,0.04818237518713718,2.1213202389535524,-0.005562544593610025,0.5238138038296936,2.1213202389535524,0.7071067696333093
-8.800690149625932,"1/2",1,1,1,7.3740408945188065,-10.541505198635173,-0.2765358175729434,-0.4654633724578705,1.1806004041287435,0.008213424599505447,-0.004177326060863885,0.010093620217395346,0.0020199773504902888,-0.17066776503537806,0.5316508745744656,0.,-0.15282601287162012,0.47607164354723275,0.,0.1470205092638202,0.047195749937405274,2.121320158358914,-0.005805503607799911,0.523267393484638,2.121320158358914,0.7071067650515883
-8.475911970074812,"1/2",1,1,1,7.222645421528508,-10.157533933869683,-0.2737578565203079,-0.46684633965684885,1.1839311769361685,0.008906355367535661,-0.0043414208630312675,0.010418750153528371,0.0022555294719623508,-0.1685762510187705,0.5307804874119404,0.,-0.1513503357462742,0.47654283739186554,0.,0.14530532851669706,0.04614907313912798,2.121320267074826,-0.006045007229577154,0.5226919105309935,2.121320267074826,0.707106766444193
-8.151133790523687,"1/2",1,1,1,7.070791974092336,-9.772463681507517,-0.27074183412847014,-0.4682840380216823,1.1873681180211735,0.009681113129395203,-0.004514291611099824,0.01074637096411871,0.002524630791680609,-0.16634763072008338,0.5299189177506318,0.,-0.14975081007187038,0.47704789579539975,0.,0.14347121973117996,0.04503726264408082,2.1213202508340254,-0.006279590340690422,0.5220851584394806,2.1213202508340254,0.7071067654362927
-7.826355610972566,"1/2",1,1,1,6.918462313894552,-9.386259897546509,-0.26745933573960956,-0.4697793822822272,1.1909114388995787,0.010549464016558487,-0.004696578664913101,0.011072586446757914,0.002833734067674545,-0.16396789086275343,0.52907211247191,0.,-0.14801276677341021,0.4775900133713854,0.,0.14150527576008903,0.04385474317277683,2.121320232979144,-0.006507491013321182,0.5214447565441622,2.121320232979144,0.7071067640812242
-7.501577431421445,"1/2",1,1,1,6.765637213792368,-8.998888195895939,-0.26387773900144906,-0.4713355033430812,1.1945598271557354,0.011525462264084166,-0.004888699174759767,0.011391578295202175,0.003189594913027107,-0.16142113905718825,0.5282475077715921,0.,-0.14611935032898188,0.47817270463655315,0.,0.13939275798391812,0.04259544520144934,2.1213202138427483,-0.006726592345063759,0.5207681498380025,2.1213202138427483,0.7071067622881358
-7.176799251870321,"1/2",1,1,1,6.612296407984245,-8.610314960478544,-0.259959479869989,-0.47295566576839576,1.198309740379262,0.012625543496819581,-0.005091049258830558,0.01169530017069522,0.0036000980805411757,-0.15868929201265844,0.5274544218606312,0.,-0.14405112943308848,0.47879982467525145,0.,0.13711677716201545,0.04125278581254749,2.121320193960117,-0.00693435227107303,0.5200526104877989,2.121320193960117,0.7071067599578884
-6.8520210723192,"1/2",1,1,1,6.458418550151943,-8.220508200470146,-0.25566121688013166,-0.4746432576713432,1.2021545599552972,0.01386891539880429,-0.0053040015252822864,0.011972694887359055,0.004074366367545829,-0.15575171990131284,0.526704554462184,0.,-0.1417856469265116,0.47947557844548305,0.,0.13465792733010953,0.03981967424114306,2.121320174302012,-0.007127719596402071,0.5192952526866261,2.121320174302012,0.7071067569570628
-6.527242892768079,"1/2",1,1,1,6.30398117355544,-7.82943872778766,-0.2509328642658989,-0.4764017913670968,1.2060834362405353,0.015277970829188081,-0.00552792500778476,0.012208619246655006,0.00462280098140217,-0.1525848312318394,0.526012634216106,0.,-0.13929689151573713,0.4802045147789147,0.,0.13199385694389806,0.038288548744534245,2.121320156231129,-0.007303034571839062,0.5184930635234489,2.121320156231129,0.7071067531830666
-6.202464713216955,"1/2",1,1,1,6.148960652179575,-7.437081771851712,-0.24571648914132857,-0.47823489362915556,1.2100797314605138,0.01687870797356438,-0.005763198995985631,0.012382394782276783,0.005257005919565243,-0.14916159147258817,0.525397262620424,0.,-0.1365546834887819,0.4809914951610668,0.,0.12909877077555515,0.036651462571377504,2.1213201416146683,-0.007455912713226764,0.5176429577324443,2.1213201416146683,0.7071067486402485
-5.877686533665834,"1/2",1,1,1,5.993332157211806,-7.043419210945645,-0.23994506610577884,-0.48014636900440544,1.2141185834214738,0.018701291733909005,-0.006010305931768437,0.012466241391873426,0.005988909766749365,-0.1454509634941666,0.5248820334564516,0.,-0.1335239618522442,0.48184162502971917,0.,0.12594285421544388,0.034900241050757036,2.1213202593319074,-0.0075811076368003105,0.5167418660804762,2.1213202593319074,0.7071067554682287
-5.552908354114713,"1/2",1,1,1,5.8370696098105,-6.648442520438542,-0.23354122732498978,-0.48214015269497773,1.2181647585428688,0.02077959724903835,-0.006269926856130404,0.012422633860714077,0.006830794099309488,-0.141417316368514,0.524496946229221,0.,-0.13016403565182952,0.4827601100161749,0.,0.12249166055058146,0.03302677362970913,2.1213202860022604,-0.007672375101248061,0.5157868836458841,2.1213202860022604,0.7071067570005295
-5.228130174563589,"1/2",1,1,1,5.6801455892405475,-6.252156996906683,-0.2264158421367448,-0.4842205004603415,1.2221687530553857,0.023151168048688088,-0.006543277660197777,0.01220148218102519,0.007793604957075513,-0.1370197024729995,0.5242804011422086,0.,-0.12642769176271393,0.48375204263708504,0.,0.11870538854040356,0.03102343132475039,2.121320316542546,-0.007722303222310364,0.5147754739618354,2.121320316542546,0.7071067594184492
-4.903351995012468,"1/2",1,1,1,5.522531193185386,-5.854587323656639,-0.2184669528860748,-0.486392396041032,1.2260589648102673,0.025857658732957093,-0.0068344572906851656,0.011703738517991318,0.008894232367117833,-0.13221118983138974,0.5242817243498697,0.,-0.12226040586099084,0.48482202214699954,0.,0.11453823077257302,0.028883775779906112,2.1213202207067616,-0.0077221750884178125,0.5137057979269056,2.1213202207067616,0.7071067446046291
-4.578573815461343,"1/2",1,1,1,5.364195754206958,-5.455785446045052,-0.2095790602032469,-0.4886618944409691,1.2297370611260021,0.028940533043807695,-0.007145731534032228,0.010870797584786462,0.010111957520719356,-0.12693817039190428,0.524564693381108,0.,-0.11759960138181844,0.48597359368060045,0.,0.10993777545461698,0.026603582454654922,2.121320278470076,-0.007661825927201452,0.5125771761352553,2.121320278470076,0.707106747230517
-4.2537956359102225,"1/2",1,1,1,5.205106338621987,-5.05584094225748,-0.19962365302027105,-0.4910370179601659,1.23306925756218,0.032437078762475625,-0.007485921429542616,0.0095623141172927,0.011433932100898153,-0.1211399393545518,0.5252120589625179,0.,-0.11237440397818471,0.48720836746770646,0.,0.10484474982039581,0.02418239722060973,2.1213203520951756,-0.007529654157788904,0.5113907646883162,2.1213203520951756,0.7071067539125708
-3.9290174563591016,"1/2",1,1,1,5.045226789854245,-4.654895519192614,-0.18846164569865217,-0.49353000705776684,1.2358645037944382,0.03637334978081285,-0.007874937806062804,0.007530764548270395,0.012804426126509323,-0.11474864324250203,0.5263317904549852,0.,-0.10650611489474796,0.4885247665062917,0.,0.09919335541266466,0.02162571814716946,2.1213203042924875,-0.007312759482083292,0.5101504846534611,2.1213203042924875,0.7071067471672219
-3.604239276807977,"1/2",1,1,1,4.884516040857817,-4.253162656191955,-0.17594948612760705,-0.49615955043499943,1.2378683631776148,0.040747907166387896,-0.00833572764387357,0.004603740938604115,0.01410551428084086,-0.1076901259944301,0.5280654003230997,0.,-0.0999102456694074,0.48991626101843017,0.,0.0929128358286185,0.018948022329737236,2.121320296180069,-0.006997409840788893,0.5088642833481674,2.121320296180069,0.7071067442136472
-3.2794610972568563,"1/2",1,1,1,4.7229251104570125,-3.8509538322360743,-0.16195150959762436,-0.49895661156742516,1.2387288285111218,0.04550882155019847,-0.00891492361082016,0.00044725271404796765,0.01514274210476968,-0.0998865172267485,0.5305988613600394,0.,-0.09250140045047842,0.49136899669667833,0.,0.08593128658803897,0.01617677225332103,2.1213203195941674,-0.006570113862439442,0.5075457689499994,2.1213203195941674,0.7071067524567167
-2.954682917705732,"1/2",1,1,1,4.560391984945754,-3.4487134136505504,-0.14636192539717724,-0.5019725113474408,1.2379714172363012,0.05051580625682808,-0.009691689025411879,-0.005375744182530415,0.015576361393026456,-0.09126174849056984,0.5341768746465921,0.,-0.08420275598083003,0.4928589005843688,0.,0.07818315587592181,0.013357245224192734,2.1213203215090606,-0.006019600104908221,0.5062161458085616,2.1213203215090606,0.7071067586271094
-2.629904738154611,"1/2",1,1,1,4.396833101392352,-3.0470638222609234,-0.12914136641054152,-0.5052910886600871,1.2349698036709797,0.05549031224305844,-0.010800919986497015,-0.013451927460445937,0.014852028376415654,-0.0817521883081992,0.5391208592168203,0.,-0.074962934217975,0.4943486204020717,0.,0.06962280441968535,0.010557589305172744,2.1213203040710256,-0.005340129798289642,0.5049062097072444,2.1213203040710256,0.7071067562014518
-2.30512655860349,"1/2",1,1,1,4.232129773110471,-2.64686153670429,-0.1103728846903115,-0.5090479605348947,1.228906571490147,0.059946935761859506,-0.012436852079440366,-0.02438720137993573,0.01222104422992482,-0.07132560690649055,0.545850296698637,0.,-0.064783675078483,0.4957853118470994,0.,0.06024707185569099,0.007872412986556568,2.1213202868166063,-0.004536603222792007,0.503657724833656,2.1213202868166063,0.7071067431005321
-1.9803483790523657,"1/2",1,1,1,4.066107705215509,-2.249262078817354,-0.09033969352464566,-0.5134546887011175,1.2187533488944537,0.06312793034888352,-0.014867151990908146,-0.0387977264735957,0.006798551776445859,-0.06001300114210282,0.5549054264503659,0.,-0.05376148703126327,0.4971013000507918,0.,0.05012998616068886,0.005421556130671779,2.121320262450776,-0.003631500870574414,0.5025228561814635,2.121320262450776,0.7071067159275747
-1.6555701995012448,"1/2",1,1,1,3.8985084699308574,-1.8557870548105135,-0.06961839836111375,-0.518821555393754,1.2032897539631282,0.06398700103147745,-0.018402953434859735,-0.0571406646304453,-0.002173057148535546,-0.04795878875489064,0.5669659572696554,0.,-0.0421437352763234,0.4982207398101359,0.,0.03947126187038907,0.003338814060454479,2.1213202872424897,-0.0026724734059343364,0.5015595538705904,2.1213202872424897,0.7071067414711327
-1.330792019950124,"1/2",1,1,1,3.7289547370744716,-1.4683777009516705,-0.04916271797283923,-0.5255697605250876,1.1811732634563372,0.06127879855474814,-0.023425847331223052,-0.07975072325029321,-0.015138874494793406,-0.035493858454729584,0.5828546870549945,0.,-0.030391990594492612,0.49907547215596987,0.,0.028654720598832163,0.0017449745529777455,2.1213203560441207,-0.0017372699956604495,0.5008204467089477,2.1213203560441207,0.7071067489099832
-1.0060138403989995,"1/2",1,1,1,3.556916492137782,-1.0894113381149948,-0.030329356790145732,-0.5342098250905779,1.151096101655081,0.05383184574556568,-0.030042464457262975,-0.10599349665418842,-0.031070961644948814,-0.023231508846157017,0.6035084121618528,0.,-0.019232802156921077,0.49962996239336244,0.,0.01830402195831116,0.000704596720568523,2.121320355223858,-0.0009287801986099173,0.500334559113931,2.121320355223858,0.7071067893964517
-0.6812356608478787,"1/2",1,1,1,3.3816948712651125,-0.7216494068274558,-0.014780019014024799,-0.5452509800096675,1.1120460249333852,0.041025068918201506,-0.038127613279485474,-0.13468920675230944,-0.047572690649196066,-0.012172671383686681,0.629892661336317,0.,-0.009660692839010778,0.49990666230194436,0.,0.00930982551134545,0.00017991231450236472,2.1213203812050128,-0.0003508673276653284,0.5000865746164467,2.1213203812050128,0.7071067967241234
-0.3564574812967578,"1/2",1,1,1,3.2024458195925103,-0.3680965315705922,-0.004222000992379583,-0.5590462155525272,1.0635846600143146,0.023265136355910945,-0.04683556243207908,-0.16355903538551714,-0.060934650322609585,-0.0037892455074509763,0.6628418656452025,0.,-0.0028582862584414126,0.4999918301329181,0.,0.002798519014544779,0.0000159981982928279,2.121320353557817,-0.000059767243896633425,0.5000078283312109,2.121320353557817,0.7071067977057036
-0.03167930174563338,"1/2",1,1,1,3.018262292701315,-0.03177546819973766,-0.000034106512578516695,-0.5756011144634685,1.0060593389895403,0.00215180969101519,-0.054918761550052354,-0.1902625946504716,-0.06780610714818644,-0.00003374589524795063,0.7028287264547401,0.,-0.000024007196873750127,0.4999999994236545,0.,0.000023971036799371464,1.150954800747535e-9,2.1213203709940083,-3.616007437866309e-8,0.5000000005746092,2.1213203709940083,0.7071067796964984
