"X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14"
106.56218620439874,297.5984686655806,106.61562149131494,297.6036228636417,106.0225464371425,297.5999293226995,111.25736324461172,298.0911708779991,105.58432971293287,297.62126708747036,125.51057326043379,298.67047771564984,105.29005795163837,297.69099244463735,167.4552104099547,298.32792214457146,105.4078999401609,297.72699731841016,208.01118406890868,297.26714901005204,105.62710945811064,297.72778438090046,237.68911512885342,293.77973332711866,105.83787808633849,297.71293351640753,252.94079837031347,285.7357411922452
105.98924674720065,298.14910774638764,106.04323018833627,298.1544727462184,105.44478672353152,298.14771695718304,110.73286202862552,298.65863902459796,105.0029382374895,298.1669656994371,125.12652878552083,299.27865471086864,104.70682947395977,298.2357235003253,167.44268614460515,298.99548440291437,104.8259986476469,298.2725107292237,208.305664975068,297.96361959066394,105.04708776961358,298.2743572182384,238.20030023935806,294.50212924510566,105.2595436439317,298.26046894153035,253.60391158152436,286.4849989926296
105.41179596035307,298.69555692482334,105.46632931996373,298.7011425913928,104.86247770656287,298.6912573893967,110.20409413226278,299.22252639318714,104.41697423837086,298.70837058588035,124.73897345114474,299.884492521171,104.11902042500245,298.7761441958808,167.42847695490315,299.66211607924015,104.23952969264923,298.8137274967535,208.5994508607062,298.65947885919087,104.4625102004234,298.81665942485955,238.71111099349957,295.2239646066046,104.67666485860892,298.80375278444154,254.26665522445705,287.23368705132475
104.82983850210904,299.23777068528165,104.8849231945923,299.2435878026996,104.27562323406393,299.2305055379338,109.67106142242334,299.78280130034534,103.82644183215312,299.24543509276936,124.34790694715885,300.4879807573056,103.52663628361732,299.31220445308026,167.41258386593762,300.32782315654663,103.64849815767265,299.3505990164238,208.89254416402838,299.3547332524376,103.87338056998027,299.35464593359825,239.2215499985035,295.94524499351314,104.08924577324142,299.34273991300387,254.92903186331162,287.98181067529543
104.24337903072157,299.7757035121563,104.29901612061693,299.7817637836735,103.68422796625352,299.7654141880455,109.1337662578762,300.339431234427,103.23134513541251,299.7781125660735,123.95332896341648,301.0891090300208,102.92968252865532,299.8438541937002,167.39500790279757,300.992611617832,103.05290912522194,299.8830766836588,209.1849473232395,300.04938920720883,103.27970370312582,299.8882690520877,239.7316198615954,296.66597598772864,103.49729046218678,299.87738501425207,255.591044066224,288.72937505392576
103.6524222044437,300.3093098898413,103.70861247683736,300.315625767266,103.08829776387181,300.295933392787,108.59221204974013,300.8923819192251,102.6316884522863,300.30635578591426,123.55523918977096,301.6878669500652,102.32816463896738,300.3710433395173,167.37575009057198,301.65648744609405,102.45276767780187,300.4111118938828,209.47666277654463,300.74345316030923,102.6814857879528,300.4174781350293,240.24132319000083,297.3861631711488,102.90080425969458,300.40763966474924,256.2526944007881,289.4763853766907
103.05697268152845,300.8385443027305,103.11371780191838,300.8451263060664,102.4878385684851,300.8220130423019,108.0464023405778,301.4416188589294,102.02747748633465,300.8301141525465,123.15363731607562,302.28424412818737,101.72208809340441,300.8937218123081,167.35481145434986,302.3194566243309,101.84807889791722,300.93465604251986,209.76769296214877,301.43693154854355,102.0787330837662,300.9422224040362,240.7506625909454,298.1058121256711,102.29979358346112,300.9334531621676,256.9139854345979,290.22284683306526
102.45703512022884,301.3633612352178,102.51433855941295,301.3702158632593,101.88285632165966,301.34360302673366,107.49634067295193,301.9871075577297,101.41871847410988,301.34933590739723,122.7485230321838,302.8782301751358,101.11145837081733,301.4118395338491,167.33219301922014,302.9815251355405,101.23884786807272,301.4536605249943,210.05804031825696,302.1298308087165,101.471451849871,301.462451080722,241.25964067165467,298.8249284331931,101.69426487402825,301.45477476371696,257.57491973524736,290.96876461252447
101.85261423019863,301.88371504731987,101.91048123719953,301.8908448490679,101.27335696496176,301.86065323622597,106.94203058942526,302.52881351981586,100.80541765224031,301.863969291768,122.33989602794327,303.4698147044612,100.4962809500571,301.92534642591687,167.30789581027184,303.64269896272083,100.62507967077319,301.96807673673027,210.347707275386,302.8221573367058,100.85964834557223,301.9781133867,241.76826003935417,299.54351767561246,101.08422457193784,301.97155372660706,258.23549987033044,291.71414390454316
101.24371666723053,302.3995555016879,101.30215232315669,302.4069636737151,100.65934643995769,302.3731135609224,106.38347563256048,303.0667022493776,100.18758125735431,302.3739625469605,121.92775627979856,304.05898715275526,99.8765613099746,302.43419241028806,167.28192082491935,304.3029840709621,100.00677944781435,302.4778559116502,210.6366961871409,303.51391719423333,100.24332883017487,302.4891585435836,242.2765233014364,300.26158543403926,100.46967911773173,302.48373930804763,258.8957284074411,292.4589898985964
100.63034999384446,302.9108304567839,100.6893583051629,302.918522747424,100.0408306882137,302.8809338909664,105.82067934492031,303.6007392506047,99.56521552608022,302.8792639142763,121.51210433721766,304.64573652518226,99.25230492942079,302.9383274087391,167.25426897629262,304.9623861831614,99.38395364697493,302.9829461054777,210.92500936291714,304.2051162822877,99.62249956298392,302.9955357729861,242.78443305750662,300.979137138193,99.85063495195178,302.9912807652486,259.55560791481014,293.20330778635986
100.01252142610778,303.41748865393333,100.07210567109668,303.42547248041757,99.41781565129611,303.3840641165017,105.25364526906745,304.13089002768703,98.9383266950464,303.37982163501704,121.09294081134054,305.2300517744862,98.62351728044341,303.43770135150504,167.22494120335966,305.62091085941654,98.75660984308655,303.48329301258525,211.21264911158616,304.89576050098225,98.99716680330438,303.497194296521,243.2919918567594,301.6961779032574,99.22709851513986,303.49412735541955,260.215140988222,293.9471026863585
99.39023818008788,303.9194788344618,99.45040090883654,303.92776328291893,98.79030727077117,303.8824541276718,104.68237694756463,304.6571200848143,98.30692100088116,303.8755839504843,120.67026631330707,305.81192185341087,97.99020421129185,303.93226300975556,167.19393844752435,306.27856365726115,98.12475562971248,303.978842345149,211.4996177420194,305.58585575043037,98.36733681044124,303.9940833358017,243.7992022354165,302.41271280686254,98.59907624783781,303.99222833577045,260.87433024148106,294.69037933808977
98.76350747185211,304.41674973969486,98.82425050626102,304.4253455651511,98.15831151218734,304.37605371601524,104.10687822106256,305.17939449162304,97.67100468021286,304.36649910197974,120.24408145425717,306.39133571470035,97.3523737666534,304.4219564013974,167.16126165019054,306.93535013422894,97.48839860041602,304.46953981534523,211.7859175630883,306.2754079307456,97.73301584369952,304.4861521124415,244.30606672969958,303.12874692663826,97.96657459058753,304.48553296351105,261.5331782847232,295.43314239963314
98.13233651746782,304.90925011095806,98.19366095124859,304.918169737337,97.52183557928508,304.8648098045302,103.52715443056675,305.6976762380218,97.03058399042682,304.8525152456617,119.81438684533074,306.96828231109845,96.71003453884742,304.90672450341714,167.12691175276208,307.59127584785347,96.84754634876045,304.95533113535,212.07155088366434,306.96442294204115,97.09421024915545,304.97334963146426,244.81258787583033,303.8442853402145,97.32959998393083,304.973990495851,262.19168772808445,296.17539652906817
97.49673253300239,305.396928689577,97.55863898449186,305.40618566241477,96.88088810227815,305.34866635868315,102.94321126098431,306.2119279097956,96.38566638137681,305.333577768359,119.38118309766769,307.5427505953492,96.06319512019331,305.38651029280146,167.09088969664282,308.2463463556685,96.20220646830906,305.4361620173396,212.35652001261892,307.6529066844306,96.4509280131541,305.45562113220063,245.3187682100305,304.5593331252214,96.68815939818045,305.45754893813705,262.8498611817008,296.9171463844742
96.85670273452317,305.8797342168771,96.91919313021057,305.88933943187425,96.23547777712699,305.8275672219043,102.35505438901501,306.72211210656394,95.73626076508242,305.80962900965835,118.94447082240794,308.1147295201965,95.4118641030104,305.861256746537,167.0531964232366,308.9005672152076,95.55238655262514,305.91197817349024,212.6408272588235,308.34086505802725,95.80317827926415,305.93290957670445,245.82461026852172,305.2738953592888,96.04226178124394,305.9361520056714,263.5077012557081,297.6583966239308
96.21225453923523,306.3576149652643,96.275332433517,306.3675761153796,95.58561329979197,306.30145623762377,101.76268949135869,307.2281914279467,95.0823761300335,306.28061116590715,118.50425063578365,308.6842080385024,94.75605007961809,306.3309068416104,167.0138328739473,309.55394398400443,94.89809419527197,306.38272531597806,212.92447493114952,309.0283039629444,95.15097017282164,306.4051580314843,246.3301165875257,305.98797712004665,95.39191638706701,306.4097429692686,264.16521056024243,298.3991519055174
95.56339691874366,306.8305159428279,95.6270659142902,306.8408408415258,94.93130336623355,306.7702772492716,101.16612224471513,307.7301284735634,94.42402146471984,306.74646643345244,118.06052368190385,309.2511748301231,94.09576164233572,306.79540355500825,166.97279999017874,310.2064822195927,94.23933701045452,306.84834906884066,213.20746531677776,309.7152291972485,94.49431281916266,306.87230956304865,246.83528970326415,306.701583485125,94.7371324647948,306.87826511323664,264.8223917054397,299.1394168873135
94.91013952617365,307.29838081209994,94.97440259240923,307.3090787389076,94.27255667241212,307.23397410027803,100.56535832578416,308.2278858430339,93.7612057576313,307.20713700864167,117.6132919099177,309.8156181148142,93.43100738348268,307.25468986371726,166.9300987133348,310.85818747950606,93.57612387220885,307.30879226904835,213.48980061724518,310.40164621362396,93.83321534362325,307.334307237906,247.34013216004357,307.4147195195912,94.07791926357244,307.34166172188327,265.47924730143586,299.8791962273985
94.25249201650306,307.76115323251696,94.31735148775317,307.77223493612007,93.6093819142881,307.69249063407307,99.96040341061756,308.721426136147,93.09393799725768,307.6625650878219,117.1625573299763,310.3775260746967,92.76179589537831,307.708708744724,166.8857299575105,311.5090652649935,92.9084651997107,307.76399472618044,213.77148301295463,311.0875603938764,93.16768687153949,307.79109412256486,247.8446464349326,308.1273899600885,93.41428603254508,307.79987607951637,266.1357799583669,300.6184945838519
93.59046404470979,308.2187768635155,93.65592162020108,308.2302545617581,92.94178778782188,308.145770694087,99.35126363502792,309.2107113643296,92.42222717208882,308.1126928673405,116.7083219522307,310.9368868918913,92.088135770342,308.15740317501513,166.839694635588,312.15912075809035,92.23637149210458,308.213896110726,214.052514684309,311.77297711981146,92.49773652824742,308.2426132835338,248.34883495492892,308.8395993692088,92.74624202085782,308.2528514704439,266.7919922905763,301.3573165901377
92.92406526577173,308.6711953645319,92.99012200963205,308.6830827444166,92.26978298897392,308.59375812374975,98.73794677691967,309.69570162933434,91.74608227061454,308.55746254354466,116.25058778683203,311.49368874851893,91.41003560069313,308.6007161315773,166.79199370536037,312.8083590288807,91.55985324853498,308.65843609317415,214.33289781171104,312.4579017732349,91.8233734390831,308.6888077873213,248.85270014695425,309.55135230934314,92.07379647765582,308.70053117897356,267.44788691880905,302.095666571424
92.25330533466678,309.1183523950028,92.31996181372548,309.1306643227116,91.59337626690267,309.03639658566317,98.12046096463928,310.1763566529997,91.06551228761838,308.9968162976128,115.78935684393133,312.0479198267005,90.72750483575236,309.0385886720337,166.74262812492444,313.4567851473389,90.8789209681464,309.0975543440138,214.61263457556362,313.1423397359522,91.14460679745834,309.12962049807817,249.35624443793023,310.26265334288263,91.39695864769348,309.14285848435395,268.10346643140616,302.83354865959427
91.5781939063728,309.56019161436467,91.64545178867348,309.57294098438604,90.91257816755652,309.4736259717595,97.49881432653314,310.6526361571642,90.38052731212451,309.430693945093,115.3246311336797,312.5995683085568,90.04055550804854,309.4709565726415,166.6915988523769,314.1044041834392,90.19358515008334,309.53119053373416,214.89172715626958,313.8262963897691,90.46144747417668,309.56499083069696,249.8594702547785,310.9735070322184,90.71573863934158,309.5797747957197,268.75873341302724,303.57096698521667
90.89874070539386,309.99665654785645,90.96660369180361,310.0098525153912,90.22740095121999,309.9053829552602,96.87301499094772,311.1244998636662,89.69113939474099,309.8590314037843,114.85641266622821,313.1486223762087,89.34919991279821,309.8977553391516,166.63890684581452,314.7512212071559,89.50385629349029,309.9592843328242,215.17017773423177,314.50977711649125,89.77390780202248,309.9948555066961,250.36238002442073,311.6839179397415,90.03014861003251,310.0112176379398,269.4136904483321,304.3079256788592
90.2149569830656,310.42768779526125,90.28342929452027,310.44133867687043,89.5378569314115,310.33160412082276,96.24307108622946,311.59190749434424,88.99736074119727,310.2817643730368,114.3847034746356,313.69507020479745,88.65345034246074,310.31892048443007,166.58455306333406,315.39724128846325,88.80974489751173,310.38177541177305,215.447988489853,315.19278729792427,89.08200015278517,310.4191511848006,250.8649761737786,312.39389062784306,89.34020098190429,310.43712407921396,270.0683401219803,305.04442887108974
89.52685546159196,310.85322314764943,89.59594036822786,310.8673392299673,88.84395842164939,310.7522260531045,95.6089907407248,312.0548187710369,88.29920355722287,310.6988285522009,113.90950646330695,314.2388996045767,87.95331908949551,310.7343875213432,166.52853846303222,316.04246949733556,88.1112615578686,310.7986031734268,215.72516160490233,315.87533231962993,88.38573689825427,310.8378145237355,251.36726112977374,313.10342965891414,88.64590817709497,310.85743118774167,270.72268501863164,305.7804806924764
88.83444892181427,311.27320028469666,88.90414868433075,311.28779393582533,88.14571773545211,311.1671853367627,94.97078212019778,312.513193373864,87.5966800485473,311.1101596406267,113.4308255382706,314.78009794107584,87.24881844636188,311.1440919627571,166.47086400300577,316.68691090374716,87.40841889017241,311.2097030247059,216.00169924603847,316.55741748279263,87.68513041021923,311.2507821822258,251.86923731932785,313.812539595346,87.94728261774256,311.2720760317224,271.3767277229457,306.5160852735871
88.13775014457383,311.6875568860787,88.20806601423335,311.70264255558794,87.44314718633801,311.57641855645477,94.32845474744025,312.96698959630334,86.88980242090004,311.51569333766463,112.94866465531446,315.3186525564465,86.53996070551922,311.54796932153806,166.41153064135148,317.3305705776723,86.70123111194924,311.61500752388804,216.2776034750455,317.23904769983403,86.98019306046955,311.6579908189964,252.37090716936257,314.5212249995295,87.24433672598512,311.68099567935576,272.0304708195823,307.25124674498994
87.43677191071193,312.09623063147126,87.50770412934004,312.1118248503986,86.73625908782549,311.9798622968381,93.68201981237479,313.41616407948,86.17858288001061,311.9153653426648,112.46302777022646,315.85455079284066,85.82675815942692,311.94595511055223,166.35053933599818,317.9734535890243,85.98971247432563,312.0144491771881,216.55287633263288,317.9202278116967,86.2709372207947,312.05937709277237,252.8722731035244,315.22949040756424,86.53708292396065,312.0841271988413,272.68391689320106,307.9859692372529
86.73152700106988,312.4991592005501,86.80307509512086,312.51528004580376,86.02506575343295,312.3774531425701,93.03148860456785,313.8606733694909,85.46303364420635,312.309111311792,111.97391883879452,316.3877799924099,85.10922309226126,312.3379848464606,166.2878910313983,318.6155648961324,85.2738772284281,312.40796049082104,216.82751985951003,318.6009626593232,85.55737526298417,312.4548776622787,253.37333747415707,315.93734005001676,85.82553363380721,312.4814076583785,273.3370685284617,308.7202568809439
86.02202819648899,312.89628027299085,86.09419317397129,312.91294340115587,85.3095794966788,312.76912767830805,92.37687241358587,314.30047401243297,84.74316826698168,312.6968642582443,111.48134181680658,316.91832749730605,84.38736873062608,312.7239920678461,166.2235867514579,319.2569091177413,84.55373962538317,312.79547397100157,217.10153609638647,319.28125708365627,84.83952040615542,312.84442751995033,253.8741025658292,316.6447779758684,85.10970173796656,312.87277321870664,273.9899283083867,309.45411373358735
85.3082882798892,313.2875315237201,85.38107361208493,313.3047484110609,84.58981316490046,313.1548214175544,91.71818252899529,314.73552255440325,84.01900243635541,313.07855331462764,110.98530066005057,317.4461806496809,83.6612111219056,313.103905230961,166.15762756103425,319.8974908083905,83.82931391631739,313.17692212394473,217.37492708397164,319.96111592563835,84.1173883881404,313.2279570494689,254.37457066050797,317.3518082331989,84.38960258957994,313.25815547039554,274.6424987686496,310.18754353893985
84.59032106321895,313.67284876754167,84.66373165990942,313.6906285626537,83.86578255730298,313.5344643184139,91.05543024036251,315.16577554149865,83.29055201657908,313.45410731746387,110.48579932431439,317.97132679168624,82.9307667715281,313.4776520403986,166.0900145249846,320.5373145226196,83.10061435235727,313.5522374558653,217.64769486297504,320.64054402621207,83.39099530762036,313.6053961140113,254.87474404016064,318.058434870088,83.66525224092278,313.6374848906535,275.294782415215,310.92054996472905
83.86814288987499,314.05216333048145,83.94218256789237,314.0705173430692,83.13750426473227,313.9079850979166,90.38862683725401,315.59118951981606,82.5578328719043,313.8234551032748,109.98284182701276,318.4937532465238,82.19605218492188,313.84516020075216,166.02074870816622,321.1763848149682,82.36765518462936,313.9213524729782,217.9198414741061,321.3195462263201,82.66035726298315,313.9766745774233,255.37462498675438,318.76466193461533,82.93666673664599,314.010691976379,275.946781753887,311.6531366789353
83.14177047864806,314.4254058841976,83.21644158648144,314.44434823944215,82.40499486230695,314.2753125123538,89.71778390367243,316.01172075801577,81.82086086658256,314.1865255085824,109.47643349047244,319.0134469033931,81.45708386751524,314.20635741661505,165.94983117543632,321.8147062399758,81.63045093588534,314.2841990495441,218.19136895807435,321.998127366905,81.92549035261662,314.3417223035508,255.87421578225644,319.47049347486075,82.20386212140039,314.3777072244704,276.59849929046965,312.385307349539
82.41122054832894,314.7925071003483,82.48652396612427,314.8120547389074,81.66827092514556,314.63637531801686,89.04291548838924,316.42732335442804,81.07965186486547,314.5432473699085,108.96658078427113,319.53039426053067,80.71387832473646,314.56117139258055,165.8772629916522,322.45228335218206,80.88901915487557,314.64070365067914,218.46227935558917,322.6762922889094,81.1864106749086,314.70046915623954,256.373518708634,320.17593353890385,81.46685443983685,314.73846113182606,277.249937530767,313.1170656445205
81.67650981770839,315.1533976505919,81.7524449572685,315.1735703285999,80.9273490283667,314.99110227119695,88.36403683771306,316.8379503986867,80.33422173100456,314.89354952377494,108.4532902125784,320.04458180403094,79.96645206201381,314.90952983324195,165.80304522167106,323.08912070612655,80.14337895076476,314.99079022882455,218.7325747073601,323.3540458332758,80.44313432824694,315.0528449993355,256.8725360478542,320.88098617482444,80.72565973660623,315.0928841953445,277.90109898058324,313.8484152318601
80.93765500557718,315.50800820658657,81.01422031786917,315.5288276247996,80.18224574708894,315.3394221281855,87.68116320479297,317.24355497532787,79.58458649261921,315.23736046312916,107.93656827956382,320.5559960199884,79.21482158477562,315.25136044319265,165.72717893035022,323.7252228563488,79.3935494388751,315.3343827281924,219.00225705219052,324.03139283068475,79.69567781408803,315.398778911355,257.3712700818844,321.5856554307023,79.98029437044316,315.44090629945276,278.55198614572237,314.57935977953815
80.19467283072609,315.8562694399905,80.27186867238825,315.87775442159875,79.43297765643088,315.68126364527376,86.99430984277807,317.64409016888766,78.83076474481595,315.5746041102888,107.41642148939695,321.06462339449763,78.45900371011561,315.586590337373,165.6496651825469,324.36059435738844,78.6395497345288,315.67140509299503,219.2713283648572,324.7083378447382,78.94406033799328,315.73819533067376,257.86972309269174,322.2899453546169,79.23077724046026,315.78245296447346,279.2026015319886,315.309902955535
79.44758001194587,316.198112022462,79.52540963381854,316.22027687484444,78.67956165711664,316.0165549213211,86.30349200481749,318.03950906390213,78.07277695698595,315.905201275654,106.8928563462474,321.5704504136531,77.69901832140526,315.915141210435,165.57050504197267,324.99523976192006,77.88139895304806,316.0017812674445,219.53979054336332,325.38488517489554,78.18830213074641,316.0710170623243,258.3678973620534,322.99385999311477,78.47712839197455,316.11744787879354,279.85294764518585,316.04004842783104
78.69639440238352,316.5334647070984,78.7748628157674,316.55632113943705,77.92201766646443,316.3452188418572,85.60872494406033,318.4297647449075,77.31064363440439,316.22907271607676,106.36587935428471,322.0734635635492,76.93488682667389,316.2369323649256,165.4896995944075,325.62916344781377,77.11911620975509,316.3254351957532,219.8076454812741,326.0610391118528,77.42842342376738,316.3971669105369,258.86579512752576,323.69740323254547,77.71936787379244,316.44581472616335,280.5030269911435,316.7697998628238
77.94113693673167,316.8622511515796,78.02024783184223,316.88581337027665,77.16036707483768,316.6671759357243,84.9100239138489,318.81481029517045,76.54438528234644,316.5461391884089,105.83549701767848,322.5736493302805,76.16663062354607,316.55188314756504,165.40725006154867,326.2623694832086,76.35272061997212,316.6422908221332,220.0748950721548,326.73680394630577,76.6644444484761,316.7165676795417,259.3634185259922,324.4005786888291,76.95751573472026,316.76747719033324,281.15284204865577,317.49916078181326
77.18182849281409,317.1843951904451,77.26158429565035,317.20867972226364,76.39463127858019,316.9823467236481,84.20740531822815,319.1945978780838,75.77402240608727,316.8563214495025,105.30171597285772,323.0709941651277,75.3942711096464,316.8599129050736,165.32315769423641,326.894861905009,75.58223130035354,316.9522720882739,220.34154120957058,327.41218396895044,75.8963854362925,317.0291421735689,259.8607696803971,325.10338995522983,76.19159202356443,317.0823589550535,281.8023952217452,318.22813446815195
76.41848993742715,317.49982067735607,76.49889182079916,317.5248463502982,75.62483167403576,317.2906517263547,83.50088877899293,319.56907722639517,74.99957551090208,317.1595402562094,104.76454466647202,323.5654840574402,74.61782968259946,317.1609409841717,165.237423743311,327.5266447501193,74.80766907545511,317.25529997161806,220.60758578708672,328.08718347048267,75.1242666186365,317.3348131968487,260.3578507136851,325.8058406250116,75.42161678913126,317.39038370407457,282.4516889021791,318.95672418574367
75.65114213736722,317.8084514659734,75.73219002156789,317.8342394081798,74.85098965754818,317.59201146456996,82.79049446245513,319.9381976807056,74.22106510211067,317.4557163652948,104.22399276924867,324.0571046883188,73.83732774002986,317.4548867315797,165.1500494596128,328.1577220554439,74.0290583518657,317.55128965324485,220.87303069826842,328.7618067415983,74.34810908224566,317.63350210349495,260.8546637488006,326.5079342914387,74.64761107307892,317.6914734502998,283.1007254817247,319.6849331984921
74.87980600073122,318.110211333137,74.96150001666722,318.1367826536539,74.07312662546128,317.8863464590199,82.07624253492662,320.3019085816161,73.43851296473801,317.74476833549625,103.68006997143661,324.5458417340498,73.05278681323868,317.74166922236714,165.06103609398204,328.78809785788724,73.24642379325729,317.8401560523947,221.1378778366809,329.4360580729933,73.56793707889086,317.92512516633883,261.35121090868813,327.2096745477751,73.86959892079854,317.9855454151543,283.74950735214924,320.41276477030107
74.10450403052432,318.4050214597517,74.18684613007817,318.43239485031955,73.29126397411846,318.1735772304308,81.35815316271926,320.66015926972767,72.65194441511,318.02660899474296,103.1327859632848,325.0316808709193,72.26423124662023,318.0212028906369,164.970384897259,329.4177761943536,72.45979006330187,318.12181408830804,221.40212909588942,330.1099417553636,72.78377551554642,318.20959772120005,261.84749431629217,327.9110649872849,73.08760487564118,318.2725161166551,284.39803690522,321.14022216507425
73.32526073435693,318.6927999078289,73.40825290246698,318.7209944668583,72.50542379559919,318.45362306383083,80.63624651214492,321.0128990856414,71.8613852798031,318.3011504564349,102.58215043504218,325.51460777521334,71.47168783275498,318.29339843129577,164.87809712028402,330.04676110174745,71.66918182567136,318.3961786802251,221.66578636945917,330.783462079405,71.99564929813423,318.4868351060638,262.3435160945573,328.6121092032322,72.30165348094431,318.5523020728452,285.04631653270434,321.86730864671546
72.54210074343314,318.97346455754774,72.6257448744999,319.0024999719517,71.7156323295072,318.72639668757046,79.9105427495155,321.36007736995816,71.0668613853938,318.56830483397204,102.02817307695769,325.99460812321814,70.67518343581676,318.5581664407638,164.78417401389734,330.6750566169731,70.87462374403773,318.66316474738636,221.92885155095536,331.45662333581345,71.20358333257616,318.7567526589154,262.839278366428,329.31281078888117,71.51176928004539,318.8248198017679,285.69434862636945,322.59402747912833
71.75504868895707,319.24693328908734,71.83934658684318,319.2768298342812,70.92191719125034,318.99180878999175,79.18106214520645,321.7016433821783,70.26839855845861,318.8279842407543,101.47086357928028,326.4716675912199,69.87474491997942,318.81541751546104,164.6886168289393,331.302666776935,70.07614047983351,318.9226872029183,222.19132653004667,332.1294297983231,70.40760252358794,319.0192657184746,263.33478325484873,330.0131733374958,70.71797682271654,319.08998580471473,286.34213557798256,323.3203819262167
70.96412920216886,319.51312398259284,71.04908258016306,319.54390252252824,70.12430599623643,319.24977005943686,78.44782777111641,322.0375444608698,69.466022625574,319.0801007901817,100.91023163225887,326.94577185550463,69.07039914941684,319.0650622518076,164.59142680739322,331.92959562244744,69.27375828396008,319.17465836798743,222.45321312478353,332.80188546908096,69.60773272199583,319.2742880890024,263.83003288276404,330.71320044234034,69.92030213437816,319.34771424678627,286.989679779311,324.0463752518843
70.16936779110493,319.7719532219916,70.25497783348077,319.8036358286112,69.32282635987329,319.50019118424797,77.71086566736109,322.36772601286145,68.65975962129845,319.32456623200306,100.3462871739749,327.4169065409713,68.26217298830284,319.30701124622357,164.49260521342785,332.555847046448,68.46750734587856,319.41898468864184,222.7145130919001,333.47399414643326,68.80400321762367,319.521728403811,264.32502935663985,331.4128956454339,69.11877429483289,319.5979147447746,287.636983618963,324.7720107055653
69.37079303526019,320.02333302852617,69.45706062787262,320.0559426351716,68.51750589756873,319.7429828527672,76.97020201200739,322.6921333615138,67.84963882850755,319.56128726471684,99.77904249570541,327.8850568404772,67.45009353800135,319.54117466876187,164.39215354190188,333.1814245846882,67.65741841543432,319.655571829933,222.97522818629466,334.1457596253242,67.99644404864046,319.76149423098207,264.8197746769545,332.11226221994536,68.31342274922834,319.8404964009892,288.2840494189243,325.4972913375762
68.56843418490028,320.2671744225641,68.65536072470944,320.30073368184094,67.70837222473058,319.97805575333666,76.2258629831222,323.01071183018735,67.03569197765326,319.7901669819336,99.20851110816757,328.3502077373825,66.63419170806596,319.76745688851855,164.2900733225807,333.8063317331175,66.84352224247276,319.8843254569124,223.23536016286542,334.8171857006982,67.18508525321515,319.9934931385977,265.3142708024664,332.8113033583854,67.5042769427121,320.0753683177396,288.93087943790664,326.22222006163696
67.76232049029085,320.50338842447303,67.84990789151854,320.5379197000679,66.89545296805778,320.2053205552596,75.47787475877243,323.3234067422426,66.2179508532832,320.011108404298,98.63470652984346,328.8123442138951,65.8145012334326,319.98575825782405,164.18636608522962,334.4305719876849,66.02584957683924,320.1051512346314,223.4949107765107,335.4882761674993,66.36995686951673,320.21763269473973,265.8085196918439,333.51002225360463,66.69136632043177,320.30243959733536,289.57747593213014,326.9467997895999
66.9524812016975,320.73188605462053,67.04073189582718,320.7674114213012,66.07877810868136,320.42468428140467,74.72626351702496,323.63016342104004,65.39644723994498,320.22401455245455,98.05764227921513,329.27145125222296,64.99105590572222,320.19597905644645,164.08103335961394,335.0541488443399,65.20443116837913,320.31795482814147,223.75388178212876,336.1590348206719,65.55108894259953,320.433820449916,266.30252330375566,334.20842209845375,65.87472047261409,320.5216191053239,290.223841157815,327.67103343331735
66.13894578142833,320.95257802205936,66.22786250516268,320.9891195769895,65.25838205818738,320.6360474928527,73.97105543594671,323.9309271899403,64.57121292218623,320.42878844704774,97.47733187476467,329.7275138345741,64.16388951655574,320.398019564154,163.97407667549905,335.6770657990317,64.37929782415233,320.5226417851736,224.01227493461784,336.8294654551602,64.72851337587973,320.6419611876864,266.7962835968701,334.9065060857834,65.0543719858476,320.73281134145645,290.86997737118156,328.3949239046417
65.32174668710394,321.1653707602571,65.41132975363236,321.20295452628056,64.43429961480201,320.83931029206406,73.21227737851251,324.22564292981383,63.7422797042783,320.62533306634305,96.89378883497415,330.1805169431565,63.33303585755411,320.59178006071494,163.8654975626502,336.2993263477096,63.55048349518218,320.7191130017849,224.27009198887623,337.4995718659084,63.90226599482625,320.8419541821515,267.2898025298558,335.60427740844426,64.23035616020825,320.9359170393351,291.5158868284499,329.11847411542516
64.50091857772124,321.3701676119522,64.59116727059926,321.40882163527243,63.60656557675145,321.0343727814989,72.44996087713486,324.5142527479523,62.90968189120194,320.81354766549146,96.30702667832564,330.6304455601781,62.498528720338236,320.7771608258974,163.7552975508328,336.92093398632284,62.718026344221094,320.90726358229625,224.52733469980222,338.1693578478608,63.072383103649784,321.0336980688705,267.7830820613812,336.301739259287,63.40270838801906,321.1308368133454,292.16157178584024,329.84168697752006
63.67649616218805,321.5668718520748,63.767411250239576,321.606622720085,62.77521474226184,321.2211350636177,71.68413936408498,324.7966976891067,62.07345825827727,320.9933252125976,95.71705892330121,331.0772846678469,61.66040227764803,320.9540614952318,163.64347816981217,337.5418922108207,61.88196480491086,321.0869882855686,224.78400482229404,338.8388271959617,62.238901006561036,321.21709148340244,268.2761241501149,336.99889483116226,62.571464061603066,321.317471277873,292.8070344995728,330.5645654027788
