"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
3822.194513715711,0.5,1,1,110,2578.2690046689218,2436.3059332353732,0.,3547.2605854031017,0.757095632185526,0.6953960054632573,0.711562203743985,0.,8.20419699568738e-6,7.747200590926724e-6,0.,0.784271350156764,0.8106549277454767,-1.,1.1268035790997895,0.01865600662494027,1.2124547880775978,-0.8489915776330444,0.260141099282078,0.2688924745242692,-0.3316978227370919,-2436.3059332353732,2578.2690046689218,179.36153003484554,-2436.045792136091,2578.537897143446,179.02983221210846,1.0000000725997633
3835.162094763092,0.5,1,1,110,2587.2872974671936,2445.533824301067,0.,3560.1532615093547,0.7572398000015884,0.6955021479174807,0.711662467445774,0.,8.166235367209812e-6,7.716547261908657e-6,0.,0.7840171374432613,0.8104514246855582,-1.,1.1264863218345813,0.018691863764861094,1.2119916824635895,-0.8492292302179274,0.26009848021019444,0.2688680818028111,-0.33175101383420663,-2445.533824301067,2587.2872974671936,179.53024785394058,-2445.2737258208567,2587.5561655489964,179.19849684010637,1.0000000717973359
3848.1296758104736,0.5,1,1,110,2596.3069634845647,2454.7630129671356,0.,3573.047900388397,0.7573829272554333,0.6956077981012099,0.7117623336480345,0.,8.128273738732246e-6,7.68589393289059e-6,0.,0.7837644367508692,0.8102489790301175,-1.,1.1261708216808275,0.018727399442278303,1.2115313446674383,-0.8494657234506025,0.26005610987308536,0.26884378473297427,-0.33180391668593656,-2454.7630129671356,2596.3069634845647,179.69911619709956,-2454.5029568572627,2596.5758072692975,179.3673122804136,1.0000000713237394
3861.0972568578554,0.5,1,1,110,2605.327996337477,2463.993494078973,0.,3585.944493067811,0.7575250251190556,0.6957129560144452,0.7118618023507667,0.,8.090312110254676e-6,7.655240603872521e-6,0.,0.7835132337227325,0.8100475820455165,-1.,1.1258570630911757,0.018762617633406475,1.2110737482980638,-0.8497010670795011,0.2600139859314538,0.26881958279255563,-0.33185653380229546,-2463.993494078973,2605.327996337477,179.86813345107282,-2463.7334800930416,2605.59681592027,179.53627691727053,1.0000000713320647
3874.064837905237,0.5,1,1,110,2614.3503896423736,2473.2252624819707,0.,3598.8430305866696,0.7576661046090121,0.6958176216571866,0.7119608735539704,0.,8.05235048177711e-6,7.624587274854454e-6,0.,0.7832635140019968,0.8098472249981172,-1.,1.1255450305037937,0.01879752231446019,1.2106188670643496,-0.8499352705613124,0.2599721060401702,0.26879547545605625,-0.33190886769622646,-2473.2252624819707,2614.3503896423736,180.03729821448343,-2472.9652903759306,2614.6191851178296,179.7053893467872,1.0000000717704016
3887.0324189526186,0.5,1,1,110,2623.3741370156968,2482.458313021522,0.,3611.7435039953366,0.7578061765891122,0.695921795029434,0.7120595472576456,0.,8.01438885329954e-6,7.593933945836385e-6,0.,0.7830152632318069,0.8096478991542817,-1.,1.1252347083426955,0.018832117461654252,1.2101666747735822,-0.850168343065268,0.25993046784832474,0.26877146219470643,-0.33196092088357404,-2482.458313021522,2623.3741370156968,180.2066092979013,-2482.1983825536736,2623.6429084778915,179.87464837701773,1.0000000723849567
3900.,0.5,1,1,110,2632.399232073888,2491.692640543019,0.,3624.645904355271,0.7579452517730533,0.6960254761311874,0.7121578234617926,0.,7.976427224821974e-6,7.563280616818318e-6,0.,0.7827684670553083,0.8094495957803719,-1.,1.1249260810180561,0.018866407051203682,1.2097171453299158,-0.8504002934773505,0.2598890689992797,0.2687475424764909,-0.3320126958830556,-2491.692640543019,2632.399232073888,180.37606572391755,-2491.43275147402,2632.6679796163644,180.04405302803448,1.0000000727231115
-1300.,0.5,1,1,110,-1113.2793906794875,-1123.3204795950846,0.,1581.5308727904815,-2.351705076779542,0.8748665121582806,0.6958819776346219,0.,0.000025469065585970357,-0.00001721029732175494,0.,1.210149492899343,0.4096057095152926,-1.,-1.1427870320070002,-0.5660699378675966,1.9245947025248635,-1.0742655847967553,0.3729463817549408,0.12623313748113926,-0.30818207497770816,1123.3204795950846,-1113.2793906794875,903.3801140374145,1123.6934259768395,-1113.1531575420063,903.0719319624368,1.4999999810775357
-1287.0324189526184,0.5,1,1,110,-1101.9323435567587,-1114.2980307135865,0.,1567.1359197685015,-2.350614944410453,0.8751975489516964,0.6956564797015446,0.,0.00002558699370624923,-0.0000175684223567081,0.,1.210024859648259,0.40828782168301786,-1.,-1.1411389544845878,-0.5669136962736385,1.9270922119762883,-1.0722797195909883,0.3730057288469601,0.12585997328226947,-0.3082628640831303,1114.2980307135865,-1101.9323435567587,898.422762027687,1114.6710364424334,-1101.8064835834764,898.1144991636039,1.499999981595919
-1274.0648379052368,0.5,1,1,110,-1090.580993772294,-1105.2785361056349,0.,1552.741944546221,-2.349501292082542,0.8755301149875698,0.6954263377530514,0.,0.000025704921826528105,-0.000017926547391661262,0.,1.2099039218846495,0.4069496589673778,-1.,-1.1394623240806259,-0.5677744042914488,1.9296269382232758,-1.0702601286509383,0.37306655985572135,0.1254804671340613,-0.3083439545138436,1105.2785361056349,-1090.580993772294,893.4692721171928,1105.6516026654906,-1090.45551330516,893.1609281626789,1.4999999819626164
-1261.0972568578554,0.5,1,1,110,-1079.2253214955178,-1096.262055992876,0.,1538.349046857322,-2.3483634237336015,0.8758642102659007,0.6951915517891424,0.,0.000025822849946806978,-0.000018284672426614417,0.,1.2097869062829982,0.4055907088580122,-1.,-1.1377563309407777,-0.5686525846036431,1.9321997707420222,-1.0682058512677755,0.3731289254784771,0.12509444811666892,-0.3084253297342212,1096.262055992876,-1079.2253214955178,888.5197180321774,1096.6351849183545,-1079.1002270474012,888.2112927024432,1.4999999816424667
-1248.1296758104738,0.5,1,1,110,-1067.8653069254017,-1087.248650673365,0.,1523.9573294964446,-2.3472006172517257,0.876199815601119,0.6949520773944541,0.,0.000025932737980157014,-0.000018659892261787125,0.,1.209674039992405,0.4042104581474387,-1.,-1.1360201376354122,-0.5695487607213814,1.9348116390728807,-1.0661158986672907,0.37319287597526235,0.12470174475784251,-0.3085069726532326,1087.248650673365,-1067.8653069254017,883.5741427842688,1087.6218435493404,-1067.7406051806438,883.2656358116155,1.499999981577493
-1235.1620947630922,0.5,1,1,110,-1056.5009316952771,-1078.238383417878,0.,1509.5669015146655,-2.3460121225782915,0.8765367267107773,0.6947075067266315,0.,0.000026029321624828147,-0.000019060429967771352,0.,1.2095655697346694,0.40280836634234785,-1.,-1.1342528717378229,-0.5704634892898053,1.9374634968997753,-1.063989237242424,0.37325846528084494,0.12430217624019364,-0.30858886415122,1078.238383417878,-1056.5009316952771,878.6326102132915,1078.6116418831587,-1056.376629519037,878.3240213491403,1.4999999819770125
-1222.1945137157106,0.5,1,1,110,-1045.1321794223686,-1069.2313213291889,0.,1495.1778793760673,-2.3447971602614386,0.8768748902766756,0.694457742053644,0.,0.00002612590526949928,-0.000019460967673755582,0.,1.2094617679866404,0.4013838576986924,-1.,-1.1324536226671995,-0.5713973700916625,1.9401563186111128,-1.0618247824413694,0.37332575225951314,0.12389554972840192,-0.30867098253215464,1069.2313213291889,-1045.1321794223686,873.6952182998999,1069.6046470814483,-1045.0082838726403,873.3865473173678,1.4999999819787684
-1209.2269326683293,0.5,1,1,110,-1033.759033865348,-1060.2275317609813,0.,1480.790383275837,-2.3435549208700266,0.8772143062988141,0.6942027833754917,0.,0.000026222488914170414,-0.0000198615053797398,0.,1.2093629089564473,0.3999363541576523,-1.,-1.1306214470961957,-0.5723510057706924,1.942891122219315,-1.0596214157777561,0.3733947954944977,0.12348167127134006,-0.30875330533884,1060.2275317609813,-1033.759033865348,868.7620328845301,1060.6009265564758,-1033.6355521940768,868.4532795791912,1.4999999817189065
-1196.2593516209477,0.5,1,1,110,-1022.3814791417727,-1051.2270827460636,0.,1466.4045377694786,-2.3422845634573686,0.8775548618741993,0.693942426768538,0.,0.000026295942971731523,-0.000020302353797327118,0.,1.2092692715117634,0.3984652714394217,-1.,-1.128755366426706,-0.5733250066643307,1.9456689687105606,-1.0573779808833002,0.3734656538833456,0.12306034450200683,-0.30883580909689284,1051.2270827460636,-1022.3814791417727,863.8330949449047,1051.600548399947,-1022.2584187972707,863.5242591358078,1.4999999819253358
-1183.291770573566,0.5,1,1,110,-1010.9995025473361,-1042.2300477468855,0.,1452.0204773271748,-2.340985213152302,0.8778962871556006,0.6936762257511785,0.,0.00002636234081361916,-0.000020754033880040322,0.,1.2091811728865034,0.3969699753028654,-1.,-1.1268543564920857,-0.5743200455670374,1.9484909368152934,-1.0550932572363554,0.37353839368387604,0.12263135602862922,-0.3089184665290329,1042.2300477468855,-1010.9995025473361,858.9085039947103,1042.6035861405694,-1010.8768711913075,858.5995855281813,1.499999982360317
-1170.3241895261845,0.5,1,1,110,-999.6130929102219,-1033.2365027078201,0.,1437.6383432718492,-2.3396559601296896,0.8782385734563979,0.693404167535739,0.,0.000026428738655506798,-0.000021205713962753526,0.,1.2090989481394256,0.39544980861127876,-1.,-1.1249173507361956,-0.5753368240669521,1.9513581415377093,-1.0527659730411254,0.3736130841075791,0.12219448444013922,-0.3090012481463977,1033.2365027078201,-999.6130929102219,853.9883623266084,1033.6101157919277,-999.4908984257818,853.679361078462,1.4999999827177923
-1157.356608478803,0.5,1,1,110,-988.2222390649853,-1024.2465235824586,0.,1423.258281146948,-2.3382958583336397,0.8785817213238082,0.6931262526052221,0.,0.000026496144713106365,-0.00002165682951732401,0.,1.2090229323979707,0.3939041141424499,-1.,-1.1229432423063168,-0.5763760438612436,1.9542717500375482,-1.050394815632806,0.37368979356106496,0.12174950793099891,-0.3090841236732295,1024.2465235824586,-988.2222390649853,849.0727297853299,1024.6202133760196,-988.1004895570543,848.7636456616567,1.4999999828718267
